rows,cols,vptCorrect,noOfBlocks,participant,group
4,4,TRUE,7,938,BCA
4,4,TRUE,8,938,BCA
4,4,TRUE,8,938,BCA
4,4,TRUE,8,938,BCA
5,5,TRUE,9,938,BCA
5,5,TRUE,9,938,BCA
5,5,FALSE,9,938,BCA
5,5,TRUE,10,938,BCA
5,5,TRUE,10,938,BCA
5,5,FALSE,10,938,BCA
5,5,FALSE,11,938,BCA
5,5,FALSE,11,938,BCA
2,2,TRUE,2,940,ABC
2,2,TRUE,2,940,ABC
2,2,TRUE,2,940,ABC
3,3,TRUE,3,940,ABC
3,3,TRUE,3,940,ABC
3,3,TRUE,3,940,ABC
3,3,TRUE,4,940,ABC
3,3,TRUE,4,940,ABC
3,3,TRUE,4,940,ABC
4,4,TRUE,5,940,ABC
4,4,TRUE,5,940,ABC
4,4,TRUE,5,940,ABC
4,4,TRUE,6,940,ABC
4,4,TRUE,6,940,ABC
4,4,TRUE,6,940,ABC
4,4,TRUE,7,940,ABC
4,4,TRUE,7,940,ABC
4,4,TRUE,7,940,ABC
4,4,TRUE,8,940,ABC
4,4,FALSE,8,940,ABC
4,4,FALSE,8,940,ABC
2,2,TRUE,2,941,CBA
2,2,TRUE,2,941,CBA
2,2,TRUE,2,941,CBA
3,3,TRUE,3,941,CBA
3,3,TRUE,3,941,CBA
3,3,TRUE,3,941,CBA
3,3,TRUE,4,941,CBA
3,3,TRUE,4,941,CBA
3,3,TRUE,4,941,CBA
4,4,TRUE,5,941,CBA
4,4,TRUE,5,941,CBA
4,4,TRUE,5,941,CBA
4,4,TRUE,6,941,CBA
4,4,TRUE,6,941,CBA
4,4,TRUE,6,941,CBA
4,4,TRUE,7,941,CBA
4,4,TRUE,7,941,CBA
4,4,TRUE,7,941,CBA
4,4,TRUE,8,941,CBA
4,4,TRUE,8,941,CBA
4,4,TRUE,8,941,CBA
5,5,TRUE,9,941,CBA
5,5,TRUE,9,941,CBA
5,5,TRUE,9,941,CBA
5,5,FALSE,10,941,CBA
5,5,TRUE,10,941,CBA
5,5,FALSE,10,941,CBA
2,2,TRUE,2,942,CAB
2,2,TRUE,2,942,CAB
2,2,TRUE,2,942,CAB
3,3,TRUE,3,942,CAB
3,3,TRUE,3,942,CAB
3,3,TRUE,3,942,CAB
3,3,TRUE,4,942,CAB
3,3,TRUE,4,942,CAB
3,3,TRUE,4,942,CAB
4,4,TRUE,5,942,CAB
4,4,TRUE,5,942,CAB
4,4,TRUE,5,942,CAB
4,4,TRUE,6,942,CAB
4,4,TRUE,6,942,CAB
4,4,TRUE,6,942,CAB
4,4,TRUE,7,942,CAB
4,4,TRUE,7,942,CAB
4,4,FALSE,7,942,CAB
4,4,TRUE,8,942,CAB
4,4,TRUE,8,942,CAB
4,4,TRUE,8,942,CAB
5,5,TRUE,9,942,CAB
5,5,TRUE,9,942,CAB
5,5,FALSE,9,942,CAB
5,5,TRUE,10,942,CAB
5,5,TRUE,10,942,CAB
5,5,FALSE,10,942,CAB
5,5,TRUE,11,942,CAB
5,5,TRUE,11,942,CAB
5,5,TRUE,11,942,CAB
5,5,FALSE,12,942,CAB
5,5,TRUE,12,942,CAB
5,5,TRUE,12,942,CAB
6,6,FALSE,13,942,CAB
6,6,FALSE,13,942,CAB
2,2,TRUE,2,943,BAC
2,2,TRUE,2,943,BAC
2,2,TRUE,2,943,BAC
3,3,TRUE,3,943,BAC
3,3,TRUE,3,943,BAC
3,3,TRUE,3,943,BAC
3,3,TRUE,4,943,BAC
3,3,TRUE,4,943,BAC
3,3,TRUE,4,943,BAC
4,4,TRUE,5,943,BAC
4,4,TRUE,5,943,BAC
4,4,TRUE,5,943,BAC
4,4,TRUE,6,943,BAC
4,4,TRUE,6,943,BAC
4,4,TRUE,6,943,BAC
4,4,TRUE,7,943,BAC
4,4,TRUE,7,943,BAC
4,4,TRUE,7,943,BAC
4,4,TRUE,8,943,BAC
4,4,TRUE,8,943,BAC
4,4,FALSE,8,943,BAC
5,5,TRUE,9,943,BAC
5,5,TRUE,9,943,BAC
5,5,FALSE,9,943,BAC
5,5,TRUE,10,943,BAC
5,5,TRUE,10,943,BAC
5,5,TRUE,10,943,BAC
5,5,TRUE,11,943,BAC
5,5,FALSE,11,943,BAC
5,5,FALSE,11,943,BAC
2,2,TRUE,2,945,ACB
2,2,TRUE,2,945,ACB
2,2,TRUE,2,945,ACB
3,3,TRUE,3,945,ACB
3,3,TRUE,3,945,ACB
3,3,TRUE,3,945,ACB
3,3,TRUE,4,945,ACB
3,3,TRUE,4,945,ACB
3,3,TRUE,4,945,ACB
4,4,TRUE,5,945,ACB
4,4,TRUE,5,945,ACB
4,4,TRUE,5,945,ACB
4,4,TRUE,6,945,ACB
4,4,TRUE,6,945,ACB
4,4,TRUE,6,945,ACB
4,4,TRUE,7,945,ACB
4,4,TRUE,7,945,ACB
4,4,TRUE,7,945,ACB
4,4,TRUE,8,945,ACB
4,4,TRUE,8,945,ACB
4,4,TRUE,8,945,ACB
5,5,TRUE,9,945,ACB
5,5,FALSE,9,945,ACB
5,5,TRUE,9,945,ACB
5,5,FALSE,10,945,ACB
5,5,FALSE,10,945,ACB
2,2,TRUE,2,947,CBA
2,2,TRUE,2,947,CBA
2,2,TRUE,2,947,CBA
3,3,TRUE,3,947,CBA
3,3,TRUE,3,947,CBA
3,3,TRUE,3,947,CBA
3,3,TRUE,4,947,CBA
3,3,TRUE,4,947,CBA
3,3,TRUE,4,947,CBA
4,4,TRUE,5,947,CBA
4,4,TRUE,5,947,CBA
4,4,TRUE,5,947,CBA
4,4,TRUE,6,947,CBA
4,4,TRUE,6,947,CBA
4,4,TRUE,6,947,CBA
4,4,TRUE,7,947,CBA
4,4,TRUE,7,947,CBA
4,4,TRUE,7,947,CBA
4,4,TRUE,8,947,CBA
4,4,FALSE,8,947,CBA
4,4,TRUE,8,947,CBA
5,5,TRUE,9,947,CBA
5,5,TRUE,9,947,CBA
5,5,TRUE,9,947,CBA
5,5,FALSE,10,947,CBA
5,5,TRUE,10,947,CBA
5,5,FALSE,10,947,CBA
2,2,TRUE,2,948,CAB
2,2,TRUE,2,948,CAB
2,2,TRUE,2,948,CAB
3,3,TRUE,3,948,CAB
3,3,TRUE,3,948,CAB
3,3,TRUE,3,948,CAB
3,3,TRUE,4,948,CAB
3,3,TRUE,4,948,CAB
3,3,TRUE,4,948,CAB
4,4,TRUE,5,948,CAB
4,4,TRUE,5,948,CAB
4,4,TRUE,5,948,CAB
4,4,TRUE,6,948,CAB
4,4,TRUE,6,948,CAB
4,4,TRUE,6,948,CAB
4,4,TRUE,7,948,CAB
4,4,TRUE,7,948,CAB
4,4,TRUE,7,948,CAB
4,4,TRUE,8,948,CAB
4,4,TRUE,8,948,CAB
4,4,TRUE,8,948,CAB
5,5,TRUE,9,948,CAB
5,5,TRUE,9,948,CAB
5,5,TRUE,9,948,CAB
5,5,FALSE,10,948,CAB
5,5,TRUE,10,948,CAB
5,5,FALSE,10,948,CAB
2,2,TRUE,2,949,BAC
2,2,TRUE,2,949,BAC
2,2,TRUE,2,949,BAC
3,3,TRUE,3,949,BAC
3,3,TRUE,3,949,BAC
3,3,TRUE,3,949,BAC
3,3,TRUE,4,949,BAC
3,3,TRUE,4,949,BAC
3,3,TRUE,4,949,BAC
4,4,TRUE,5,949,BAC
4,4,TRUE,5,949,BAC
4,4,TRUE,5,949,BAC
4,4,TRUE,6,949,BAC
4,4,TRUE,6,949,BAC
4,4,TRUE,6,949,BAC
4,4,TRUE,7,949,BAC
4,4,TRUE,7,949,BAC
4,4,TRUE,7,949,BAC
4,4,TRUE,8,949,BAC
4,4,TRUE,8,949,BAC
4,4,TRUE,8,949,BAC
5,5,TRUE,9,949,BAC
5,5,FALSE,9,949,BAC
5,5,TRUE,9,949,BAC
5,5,FALSE,10,949,BAC
5,5,TRUE,10,949,BAC
5,5,TRUE,10,949,BAC
5,5,TRUE,11,949,BAC
5,5,FALSE,11,949,BAC
5,5,TRUE,11,949,BAC
5,5,TRUE,12,949,BAC
5,5,TRUE,12,949,BAC
5,5,TRUE,12,949,BAC
6,6,FALSE,13,949,BAC
6,6,FALSE,13,949,BAC
2,2,TRUE,2,950,BCA
2,2,TRUE,2,950,BCA
2,2,TRUE,2,950,BCA
3,3,TRUE,3,950,BCA
3,3,TRUE,3,950,BCA
3,3,TRUE,3,950,BCA
3,3,TRUE,4,950,BCA
3,3,TRUE,4,950,BCA
3,3,TRUE,4,950,BCA
4,4,TRUE,5,950,BCA
4,4,TRUE,5,950,BCA
4,4,TRUE,5,950,BCA
4,4,TRUE,6,950,BCA
4,4,TRUE,6,950,BCA
4,4,TRUE,6,950,BCA
4,4,TRUE,7,950,BCA
4,4,TRUE,7,950,BCA
4,4,TRUE,7,950,BCA
4,4,TRUE,8,950,BCA
4,4,TRUE,8,950,BCA
4,4,TRUE,8,950,BCA
5,5,TRUE,9,950,BCA
5,5,TRUE,9,950,BCA
5,5,TRUE,9,950,BCA
5,5,FALSE,10,950,BCA
5,5,TRUE,10,950,BCA
5,5,TRUE,10,950,BCA
5,5,FALSE,11,950,BCA
5,5,TRUE,11,950,BCA
5,5,TRUE,11,950,BCA
5,5,TRUE,12,950,BCA
5,5,TRUE,12,950,BCA
5,5,FALSE,12,950,BCA
6,6,FALSE,13,950,BCA
6,6,FALSE,13,950,BCA
2,2,TRUE,2,951,ACB
2,2,TRUE,2,951,ACB
2,2,TRUE,2,951,ACB
3,3,TRUE,3,951,ACB
3,3,TRUE,3,951,ACB
3,3,TRUE,3,951,ACB
3,3,TRUE,4,951,ACB
3,3,TRUE,4,951,ACB
3,3,TRUE,4,951,ACB
4,4,TRUE,5,951,ACB
4,4,TRUE,5,951,ACB
4,4,TRUE,5,951,ACB
4,4,TRUE,6,951,ACB
4,4,TRUE,6,951,ACB
4,4,TRUE,6,951,ACB
4,4,TRUE,7,951,ACB
4,4,TRUE,7,951,ACB
4,4,FALSE,7,951,ACB
4,4,FALSE,8,951,ACB
4,4,FALSE,8,951,ACB
2,2,TRUE,2,952,ABC
2,2,TRUE,2,952,ABC
2,2,TRUE,2,952,ABC
3,3,TRUE,3,952,ABC
3,3,TRUE,3,952,ABC
3,3,TRUE,3,952,ABC
3,3,TRUE,4,952,ABC
3,3,TRUE,4,952,ABC
3,3,TRUE,4,952,ABC
4,4,TRUE,5,952,ABC
4,4,TRUE,5,952,ABC
4,4,TRUE,5,952,ABC
4,4,TRUE,6,952,ABC
4,4,TRUE,6,952,ABC
4,4,TRUE,6,952,ABC
4,4,TRUE,7,952,ABC
4,4,TRUE,7,952,ABC
4,4,TRUE,7,952,ABC
4,4,TRUE,8,952,ABC
4,4,TRUE,8,952,ABC
4,4,TRUE,8,952,ABC
5,5,TRUE,9,952,ABC
5,5,TRUE,9,952,ABC
5,5,TRUE,9,952,ABC
5,5,TRUE,10,952,ABC
5,5,TRUE,10,952,ABC
5,5,TRUE,10,952,ABC
5,5,TRUE,11,952,ABC
5,5,FALSE,11,952,ABC
5,5,FALSE,11,952,ABC
2,2,TRUE,2,953,CBA
2,2,TRUE,2,953,CBA
2,2,TRUE,2,953,CBA
3,3,TRUE,3,953,CBA
3,3,TRUE,3,953,CBA
3,3,TRUE,3,953,CBA
3,3,TRUE,4,953,CBA
3,3,TRUE,4,953,CBA
3,3,TRUE,4,953,CBA
4,4,TRUE,5,953,CBA
4,4,TRUE,5,953,CBA
4,4,TRUE,5,953,CBA
4,4,TRUE,6,953,CBA
4,4,TRUE,6,953,CBA
4,4,TRUE,6,953,CBA
4,4,TRUE,7,953,CBA
4,4,TRUE,7,953,CBA
4,4,TRUE,7,953,CBA
4,4,TRUE,8,953,CBA
4,4,TRUE,8,953,CBA
4,4,TRUE,8,953,CBA
5,5,TRUE,9,953,CBA
5,5,FALSE,9,953,CBA
5,5,TRUE,9,953,CBA
5,5,TRUE,10,953,CBA
5,5,TRUE,10,953,CBA
5,5,TRUE,10,953,CBA
5,5,FALSE,11,953,CBA
5,5,FALSE,11,953,CBA
2,2,TRUE,2,954,CAB
2,2,TRUE,2,954,CAB
2,2,TRUE,2,954,CAB
3,3,TRUE,3,954,CAB
3,3,TRUE,3,954,CAB
3,3,TRUE,3,954,CAB
3,3,TRUE,4,954,CAB
3,3,TRUE,4,954,CAB
3,3,TRUE,4,954,CAB
4,4,TRUE,5,954,CAB
4,4,TRUE,5,954,CAB
4,4,TRUE,5,954,CAB
4,4,TRUE,6,954,CAB
4,4,FALSE,6,954,CAB
4,4,TRUE,6,954,CAB
4,4,TRUE,7,954,CAB
4,4,TRUE,7,954,CAB
4,4,TRUE,7,954,CAB
4,4,TRUE,8,954,CAB
4,4,TRUE,8,954,CAB
4,4,TRUE,8,954,CAB
5,5,TRUE,9,954,CAB
5,5,TRUE,9,954,CAB
5,5,TRUE,9,954,CAB
5,5,FALSE,10,954,CAB
5,5,FALSE,10,954,CAB
2,2,TRUE,2,956,BCA
2,2,TRUE,2,956,BCA
2,2,TRUE,2,956,BCA
3,3,TRUE,3,956,BCA
3,3,TRUE,3,956,BCA
3,3,TRUE,3,956,BCA
3,3,TRUE,4,956,BCA
3,3,TRUE,4,956,BCA
3,3,TRUE,4,956,BCA
4,4,TRUE,5,956,BCA
4,4,TRUE,5,956,BCA
4,4,TRUE,5,956,BCA
4,4,TRUE,6,956,BCA
4,4,TRUE,6,956,BCA
4,4,TRUE,6,956,BCA
4,4,TRUE,7,956,BCA
4,4,TRUE,7,956,BCA
4,4,TRUE,7,956,BCA
4,4,TRUE,8,956,BCA
4,4,TRUE,8,956,BCA
4,4,FALSE,8,956,BCA
5,5,TRUE,9,956,BCA
5,5,TRUE,9,956,BCA
5,5,TRUE,9,956,BCA
5,5,TRUE,10,956,BCA
5,5,FALSE,10,956,BCA
5,5,FALSE,10,956,BCA
2,2,TRUE,2,957,ACB
2,2,TRUE,2,957,ACB
2,2,TRUE,2,957,ACB
3,3,TRUE,3,957,ACB
3,3,TRUE,3,957,ACB
3,3,TRUE,3,957,ACB
3,3,TRUE,4,957,ACB
3,3,TRUE,4,957,ACB
3,3,TRUE,4,957,ACB
4,4,TRUE,5,957,ACB
4,4,TRUE,5,957,ACB
4,4,TRUE,5,957,ACB
4,4,TRUE,6,957,ACB
4,4,TRUE,6,957,ACB
4,4,TRUE,6,957,ACB
4,4,TRUE,7,957,ACB
4,4,TRUE,7,957,ACB
4,4,TRUE,7,957,ACB
4,4,TRUE,8,957,ACB
4,4,TRUE,8,957,ACB
4,4,TRUE,8,957,ACB
5,5,TRUE,9,957,ACB
5,5,TRUE,9,957,ACB
5,5,TRUE,9,957,ACB
5,5,TRUE,10,957,ACB
5,5,TRUE,10,957,ACB
5,5,FALSE,10,957,ACB
5,5,FALSE,11,957,ACB
5,5,TRUE,11,957,ACB
5,5,TRUE,11,957,ACB
5,5,FALSE,12,957,ACB
5,5,TRUE,12,957,ACB
5,5,FALSE,12,957,ACB
2,2,TRUE,2,959,CBA
2,2,TRUE,2,959,CBA
2,2,TRUE,2,959,CBA
3,3,TRUE,3,959,CBA
3,3,TRUE,3,959,CBA
3,3,TRUE,3,959,CBA
3,3,TRUE,4,959,CBA
3,3,TRUE,4,959,CBA
3,3,TRUE,4,959,CBA
4,4,TRUE,5,959,CBA
4,4,TRUE,5,959,CBA
4,4,TRUE,5,959,CBA
4,4,TRUE,6,959,CBA
4,4,TRUE,6,959,CBA
4,4,TRUE,6,959,CBA
4,4,TRUE,7,959,CBA
4,4,TRUE,7,959,CBA
4,4,TRUE,7,959,CBA
4,4,TRUE,8,959,CBA
4,4,FALSE,8,959,CBA
4,4,TRUE,8,959,CBA
5,5,TRUE,9,959,CBA
5,5,TRUE,9,959,CBA
5,5,TRUE,9,959,CBA
5,5,TRUE,10,959,CBA
5,5,TRUE,10,959,CBA
5,5,TRUE,10,959,CBA
5,5,TRUE,11,959,CBA
5,5,TRUE,11,959,CBA
5,5,FALSE,11,959,CBA
5,5,TRUE,12,959,CBA
5,5,TRUE,12,959,CBA
5,5,FALSE,12,959,CBA
6,6,FALSE,13,959,CBA
6,6,FALSE,13,959,CBA
2,2,TRUE,2,960,CAB
2,2,TRUE,2,960,CAB
2,2,TRUE,2,960,CAB
3,3,TRUE,3,960,CAB
3,3,TRUE,3,960,CAB
3,3,TRUE,3,960,CAB
3,3,TRUE,4,960,CAB
3,3,TRUE,4,960,CAB
3,3,TRUE,4,960,CAB
4,4,TRUE,5,960,CAB
4,4,TRUE,5,960,CAB
4,4,TRUE,5,960,CAB
4,4,TRUE,6,960,CAB
4,4,TRUE,6,960,CAB
4,4,TRUE,6,960,CAB
4,4,TRUE,7,960,CAB
4,4,TRUE,7,960,CAB
4,4,TRUE,7,960,CAB
4,4,TRUE,8,960,CAB
4,4,TRUE,8,960,CAB
4,4,TRUE,8,960,CAB
5,5,TRUE,9,960,CAB
5,5,TRUE,9,960,CAB
5,5,TRUE,9,960,CAB
5,5,TRUE,10,960,CAB
5,5,TRUE,10,960,CAB
5,5,TRUE,10,960,CAB
5,5,FALSE,11,960,CAB
5,5,TRUE,11,960,CAB
5,5,FALSE,11,960,CAB
2,2,TRUE,2,961,BAC
2,2,TRUE,2,961,BAC
2,2,TRUE,2,961,BAC
3,3,TRUE,3,961,BAC
3,3,TRUE,3,961,BAC
3,3,TRUE,3,961,BAC
3,3,TRUE,4,961,BAC
3,3,TRUE,4,961,BAC
3,3,TRUE,4,961,BAC
4,4,TRUE,5,961,BAC
4,4,TRUE,5,961,BAC
4,4,TRUE,5,961,BAC
4,4,TRUE,6,961,BAC
4,4,TRUE,6,961,BAC
4,4,TRUE,6,961,BAC
4,4,TRUE,7,961,BAC
4,4,TRUE,7,961,BAC
4,4,TRUE,7,961,BAC
4,4,TRUE,8,961,BAC
4,4,TRUE,8,961,BAC
4,4,TRUE,8,961,BAC
5,5,TRUE,9,961,BAC
5,5,TRUE,9,961,BAC
5,5,TRUE,9,961,BAC
5,5,TRUE,10,961,BAC
5,5,TRUE,10,961,BAC
5,5,FALSE,10,961,BAC
5,5,TRUE,11,961,BAC
5,5,FALSE,11,961,BAC
5,5,FALSE,11,961,BAC
2,2,TRUE,2,963,ACB
2,2,TRUE,2,963,ACB
2,2,TRUE,2,963,ACB
3,3,TRUE,3,963,ACB
3,3,TRUE,3,963,ACB
3,3,TRUE,3,963,ACB
3,3,TRUE,4,963,ACB
3,3,TRUE,4,963,ACB
3,3,TRUE,4,963,ACB
4,4,TRUE,5,963,ACB
4,4,TRUE,5,963,ACB
4,4,TRUE,5,963,ACB
4,4,TRUE,6,963,ACB
4,4,TRUE,6,963,ACB
4,4,TRUE,6,963,ACB
4,4,TRUE,7,963,ACB
4,4,FALSE,7,963,ACB
4,4,TRUE,7,963,ACB
4,4,TRUE,8,963,ACB
4,4,TRUE,8,963,ACB
4,4,TRUE,8,963,ACB
5,5,TRUE,9,963,ACB
5,5,TRUE,9,963,ACB
5,5,TRUE,9,963,ACB
5,5,FALSE,10,963,ACB
5,5,TRUE,10,963,ACB
5,5,FALSE,10,963,ACB
2,2,TRUE,2,964,ABC
2,2,TRUE,2,964,ABC
2,2,TRUE,2,964,ABC
3,3,TRUE,3,964,ABC
3,3,TRUE,3,964,ABC
3,3,TRUE,3,964,ABC
3,3,TRUE,4,964,ABC
3,3,TRUE,4,964,ABC
3,3,TRUE,4,964,ABC
4,4,TRUE,5,964,ABC
4,4,TRUE,5,964,ABC
4,4,TRUE,5,964,ABC
4,4,TRUE,6,964,ABC
4,4,TRUE,6,964,ABC
4,4,TRUE,6,964,ABC
4,4,TRUE,7,964,ABC
4,4,TRUE,7,964,ABC
4,4,TRUE,7,964,ABC
4,4,FALSE,8,964,ABC
4,4,TRUE,8,964,ABC
4,4,TRUE,8,964,ABC
5,5,TRUE,9,964,ABC
5,5,TRUE,9,964,ABC
5,5,FALSE,9,964,ABC
5,5,FALSE,10,964,ABC
5,5,TRUE,10,964,ABC
5,5,FALSE,10,964,ABC
2,2,TRUE,2,965,CBA
2,2,TRUE,2,965,CBA
2,2,TRUE,2,965,CBA
3,3,TRUE,3,965,CBA
3,3,TRUE,3,965,CBA
3,3,TRUE,3,965,CBA
3,3,TRUE,4,965,CBA
3,3,TRUE,4,965,CBA
3,3,TRUE,4,965,CBA
4,4,TRUE,5,965,CBA
4,4,TRUE,5,965,CBA
4,4,TRUE,5,965,CBA
4,4,TRUE,6,965,CBA
4,4,TRUE,6,965,CBA
4,4,TRUE,6,965,CBA
4,4,TRUE,7,965,CBA
4,4,TRUE,7,965,CBA
4,4,TRUE,7,965,CBA
4,4,TRUE,8,965,CBA
4,4,TRUE,8,965,CBA
4,4,TRUE,8,965,CBA
5,5,TRUE,9,965,CBA
5,5,TRUE,9,965,CBA
5,5,TRUE,9,965,CBA
5,5,TRUE,10,965,CBA
5,5,TRUE,10,965,CBA
5,5,TRUE,10,965,CBA
5,5,FALSE,11,965,CBA
5,5,FALSE,11,965,CBA
2,2,TRUE,2,968,BCA
2,2,TRUE,2,968,BCA
2,2,TRUE,2,968,BCA
3,3,TRUE,3,968,BCA
3,3,TRUE,3,968,BCA
3,3,TRUE,3,968,BCA
3,3,TRUE,4,968,BCA
3,3,TRUE,4,968,BCA
3,3,TRUE,4,968,BCA
4,4,TRUE,5,968,BCA
4,4,TRUE,5,968,BCA
4,4,TRUE,5,968,BCA
4,4,TRUE,6,968,BCA
4,4,TRUE,6,968,BCA
4,4,TRUE,6,968,BCA
4,4,TRUE,7,968,BCA
4,4,TRUE,7,968,BCA
4,4,TRUE,7,968,BCA
4,4,TRUE,8,968,BCA
4,4,TRUE,8,968,BCA
4,4,TRUE,8,968,BCA
5,5,TRUE,9,968,BCA
5,5,TRUE,9,968,BCA
5,5,TRUE,9,968,BCA
5,5,TRUE,10,968,BCA
5,5,TRUE,10,968,BCA
5,5,TRUE,10,968,BCA
5,5,FALSE,11,968,BCA
5,5,TRUE,11,968,BCA
5,5,FALSE,11,968,BCA
2,2,TRUE,2,969,ACB
2,2,TRUE,2,969,ACB
2,2,TRUE,2,969,ACB
3,3,TRUE,3,969,ACB
3,3,TRUE,3,969,ACB
3,3,TRUE,3,969,ACB
3,3,TRUE,4,969,ACB
3,3,TRUE,4,969,ACB
3,3,TRUE,4,969,ACB
4,4,TRUE,5,969,ACB
4,4,TRUE,5,969,ACB
4,4,TRUE,5,969,ACB
4,4,TRUE,6,969,ACB
4,4,TRUE,6,969,ACB
4,4,TRUE,6,969,ACB
4,4,TRUE,7,969,ACB
4,4,FALSE,7,969,ACB
4,4,TRUE,7,969,ACB
4,4,TRUE,8,969,ACB
4,4,TRUE,8,969,ACB
4,4,TRUE,8,969,ACB
5,5,TRUE,9,969,ACB
5,5,FALSE,9,969,ACB
5,5,TRUE,9,969,ACB
5,5,TRUE,10,969,ACB
5,5,TRUE,10,969,ACB
5,5,FALSE,10,969,ACB
5,5,TRUE,11,969,ACB
5,5,TRUE,11,969,ACB
5,5,FALSE,11,969,ACB
5,5,FALSE,12,969,ACB
5,5,TRUE,12,969,ACB
5,5,TRUE,12,969,ACB
6,6,FALSE,13,969,ACB
6,6,FALSE,13,969,ACB
2,2,TRUE,2,971,CBA
2,2,TRUE,2,971,CBA
2,2,TRUE,2,971,CBA
3,3,TRUE,3,971,CBA
3,3,TRUE,3,971,CBA
3,3,TRUE,3,971,CBA
3,3,TRUE,4,971,CBA
3,3,TRUE,4,971,CBA
3,3,TRUE,4,971,CBA
4,4,TRUE,5,971,CBA
4,4,TRUE,5,971,CBA
4,4,TRUE,5,971,CBA
4,4,TRUE,6,971,CBA
4,4,TRUE,6,971,CBA
4,4,TRUE,6,971,CBA
4,4,TRUE,7,971,CBA
4,4,TRUE,7,971,CBA
4,4,FALSE,7,971,CBA
4,4,TRUE,8,971,CBA
4,4,TRUE,8,971,CBA
4,4,FALSE,8,971,CBA
5,5,FALSE,9,971,CBA
5,5,FALSE,9,971,CBA
2,2,TRUE,2,974,BCA
2,2,TRUE,2,974,BCA
2,2,TRUE,2,974,BCA
3,3,TRUE,3,974,BCA
3,3,TRUE,3,974,BCA
3,3,TRUE,3,974,BCA
3,3,TRUE,4,974,BCA
3,3,TRUE,4,974,BCA
3,3,TRUE,4,974,BCA
4,4,TRUE,5,974,BCA
4,4,TRUE,5,974,BCA
4,4,TRUE,5,974,BCA
4,4,TRUE,6,974,BCA
4,4,TRUE,6,974,BCA
4,4,TRUE,6,974,BCA
4,4,TRUE,7,974,BCA
4,4,TRUE,7,974,BCA
4,4,TRUE,7,974,BCA
4,4,FALSE,8,974,BCA
4,4,TRUE,8,974,BCA
4,4,TRUE,8,974,BCA
5,5,TRUE,9,974,BCA
5,5,TRUE,9,974,BCA
5,5,FALSE,9,974,BCA
5,5,FALSE,10,974,BCA
5,5,FALSE,10,974,BCA
2,2,TRUE,2,976,ABC
2,2,TRUE,2,976,ABC
2,2,TRUE,2,976,ABC
3,3,TRUE,3,976,ABC
3,3,TRUE,3,976,ABC
3,3,TRUE,3,976,ABC
3,3,TRUE,4,976,ABC
3,3,TRUE,4,976,ABC
3,3,TRUE,4,976,ABC
4,4,TRUE,5,976,ABC
4,4,TRUE,5,976,ABC
4,4,TRUE,5,976,ABC
4,4,FALSE,6,976,ABC
4,4,TRUE,6,976,ABC
4,4,TRUE,6,976,ABC
4,4,TRUE,7,976,ABC
4,4,TRUE,7,976,ABC
4,4,TRUE,7,976,ABC
4,4,TRUE,8,976,ABC
4,4,TRUE,8,976,ABC
4,4,TRUE,8,976,ABC
5,5,TRUE,9,976,ABC
5,5,TRUE,9,976,ABC
5,5,TRUE,9,976,ABC
5,5,TRUE,10,976,ABC
5,5,TRUE,10,976,ABC
5,5,TRUE,10,976,ABC
5,5,TRUE,11,976,ABC
5,5,TRUE,11,976,ABC
5,5,TRUE,11,976,ABC
5,5,FALSE,12,976,ABC
5,5,TRUE,12,976,ABC
5,5,FALSE,12,976,ABC
2,2,TRUE,2,977,CBA
2,2,TRUE,2,977,CBA
2,2,TRUE,2,977,CBA
3,3,TRUE,3,977,CBA
3,3,TRUE,3,977,CBA
3,3,TRUE,3,977,CBA
3,3,TRUE,4,977,CBA
3,3,TRUE,4,977,CBA
3,3,TRUE,4,977,CBA
4,4,TRUE,5,977,CBA
4,4,TRUE,5,977,CBA
4,4,TRUE,5,977,CBA
4,4,TRUE,6,977,CBA
4,4,TRUE,6,977,CBA
4,4,TRUE,6,977,CBA
4,4,TRUE,7,977,CBA
4,4,FALSE,7,977,CBA
4,4,TRUE,7,977,CBA
4,4,TRUE,8,977,CBA
4,4,TRUE,8,977,CBA
4,4,FALSE,8,977,CBA
5,5,TRUE,9,977,CBA
5,5,FALSE,9,977,CBA
5,5,TRUE,9,977,CBA
5,5,FALSE,10,977,CBA
5,5,TRUE,10,977,CBA
5,5,TRUE,10,977,CBA
5,5,FALSE,11,977,CBA
5,5,FALSE,11,977,CBA
2,2,TRUE,2,979,BAC
2,2,TRUE,2,979,BAC
2,2,TRUE,2,979,BAC
3,3,TRUE,3,979,BAC
3,3,TRUE,3,979,BAC
3,3,TRUE,3,979,BAC
3,3,TRUE,4,979,BAC
3,3,TRUE,4,979,BAC
3,3,TRUE,4,979,BAC
4,4,TRUE,5,979,BAC
4,4,TRUE,5,979,BAC
4,4,TRUE,5,979,BAC
4,4,TRUE,6,979,BAC
4,4,TRUE,6,979,BAC
4,4,TRUE,6,979,BAC
4,4,TRUE,7,979,BAC
4,4,TRUE,7,979,BAC
4,4,TRUE,7,979,BAC
4,4,TRUE,8,979,BAC
4,4,TRUE,8,979,BAC
4,4,TRUE,8,979,BAC
5,5,TRUE,9,979,BAC
5,5,TRUE,9,979,BAC
5,5,TRUE,9,979,BAC
5,5,TRUE,10,979,BAC
5,5,TRUE,10,979,BAC
5,5,FALSE,10,979,BAC
5,5,TRUE,11,979,BAC
