typedAnswer,multiplyRT,multiplyCorr,problem,OperandType,productType,participant,group
48,1.988565,1,6 x 8 =,smallFirst,largeProd,950,BCA
54,1.72297,1,6 x 9 =,smallFirst,largeProd,950,BCA
8,1.369535,1,2 x 4 =,smallFirst,smallProd,950,BCA
27,1.7559,1,9 x 3 =,largeFirst,largeProd,950,BCA
14,2.473265,1,7 x 2 =,largeFirst,smallProd,950,BCA
15,1.75598,1,3 x 5 =,smallFirst,smallProd,950,BCA
6,2.406335,1,3 x 2 =,largeFirst,smallProd,950,BCA
16,1.889855,1,8 x 2 =,largeFirst,smallProd,950,BCA
30,1.790415,1,6 x 5 =,largeFirst,largeProd,950,BCA
24,1.838065,1,6 x 4 =,largeFirst,smallProd,950,BCA
72,1.53723,1,8 x 9 =,smallFirst,largeProd,950,BCA
12,1.40492,1,4 x 3 =,largeFirst,smallProd,950,BCA
28,1.705065,1,4 x 7 =,smallFirst,largeProd,950,BCA
56,1.42211,1,7 x 8 =,smallFirst,largeProd,950,BCA
45,1.890465,1,9 x 5 =,largeFirst,largeProd,950,BCA
27,1.354315,0,3 x 7 =,smallFirst,smallProd,950,BCA
63,7.29008,1,9 x 7 =,largeFirst,largeProd,950,BCA
18,3.04328,1,9 x 2 =,largeFirst,smallProd,950,BCA
10,1.18771,1,2 x 5 =,smallFirst,smallProd,950,BCA
24,1.15272,1,4 x 6 =,smallFirst,smallProd,950,BCA
28,1.58764,1,7 x 4 =,largeFirst,largeProd,950,BCA
6,1.269735,1,2 x 3 =,smallFirst,smallProd,950,BCA
8,1.187325,1,4 x 2 =,largeFirst,smallProd,950,BCA
14,1.98964,1,2 x 7 =,smallFirst,smallProd,950,BCA
54,7.892605,1,9 x 6 =,largeFirst,largeProd,950,BCA
27,1.47128,1,3 x 9 =,smallFirst,largeProd,950,BCA
56,5.199865,1,8 x 7 =,largeFirst,largeProd,950,BCA
48,2.65848,1,8 x 6 =,largeFirst,largeProd,950,BCA
16,1.504795,1,2 x 8 =,smallFirst,smallProd,950,BCA
12,1.12095,1,3 x 4 =,smallFirst,smallProd,950,BCA
15,1.38649,1,5 x 3 =,largeFirst,smallProd,950,BCA
42,1.62177,1,6 x 7 =,smallFirst,largeProd,950,BCA
72,1.755325,1,9 x 8 =,largeFirst,largeProd,950,BCA
18,2.57585,1,3 x 6 =,smallFirst,smallProd,950,BCA
36,2.089175,1,9 x 4 =,largeFirst,largeProd,950,BCA
40,1.371025,1,8 x 5 =,largeFirst,largeProd,950,BCA
30,2.641055,1,5 x 6 =,smallFirst,largeProd,950,BCA
20,4.36519,1,5 x 4 =,largeFirst,smallProd,950,BCA
24,2.8751,1,8 x 3 =,largeFirst,smallProd,950,BCA
43,1.97384,0,4 x 8 =,smallFirst,largeProd,950,BCA
12,2.658835,1,6 x 2 =,largeFirst,smallProd,950,BCA
21,1.45458,1,7 x 3 =,largeFirst,smallProd,950,BCA
45,1.48803,1,5 x 9 =,smallFirst,largeProd,950,BCA
63,3.99586,1,7 x 9 =,smallFirst,largeProd,950,BCA
35,2.74315,1,5 x 7 =,smallFirst,largeProd,950,BCA
18,1.98075,1,9 x 2 =,largeFirst,smallProd,951,ACB
15,2.58051,1,5 x 3 =,largeFirst,smallProd,951,ACB
45,2.546885,1,5 x 9 =,smallFirst,largeProd,951,ACB
35,2.64847,1,5 x 7 =,smallFirst,largeProd,951,ACB
24,5.00883,1,8 x 3 =,largeFirst,smallProd,951,ACB
30,2.030965,1,5 x 6 =,smallFirst,largeProd,951,ACB
40,2.44679,1,8 x 5 =,largeFirst,largeProd,951,ACB
56,1.830975,0,8 x 6 =,largeFirst,largeProd,951,ACB
21,1.697755,1,7 x 3 =,largeFirst,smallProd,951,ACB
42,2.580135,1,6 x 7 =,smallFirst,largeProd,951,ACB
14,1.298165,1,2 x 7 =,smallFirst,smallProd,951,ACB
49,17.048355,0,7 x 9 =,smallFirst,largeProd,951,ACB
6,1.597815,1,2 x 3 =,smallFirst,smallProd,951,ACB
24,1.497875,1,4 x 6 =,smallFirst,smallProd,951,ACB
18,1.731285,0,6 x 2 =,largeFirst,smallProd,951,ACB
56,5.36091,1,8 x 7 =,largeFirst,largeProd,951,ACB
28,3.245895,0,4 x 8 =,smallFirst,largeProd,951,ACB
32,7.691845,0,9 x 4 =,largeFirst,largeProd,951,ACB
42,3.61211,0,9 x 6 =,largeFirst,largeProd,951,ACB
28,3.86451,1,7 x 4 =,largeFirst,largeProd,951,ACB
16,2.01454,1,2 x 8 =,smallFirst,smallProd,951,ACB
18,2.863075,1,3 x 6 =,smallFirst,smallProd,951,ACB
72,5.02997,1,9 x 8 =,largeFirst,largeProd,951,ACB
10,2.763335,1,2 x 5 =,smallFirst,smallProd,951,ACB
24,9.90574,0,3 x 9 =,smallFirst,largeProd,951,ACB
12,1.31636,1,3 x 4 =,smallFirst,smallProd,951,ACB
8,1.797725,1,4 x 2 =,largeFirst,smallProd,951,ACB
20,1.398585,1,5 x 4 =,largeFirst,smallProd,951,ACB
18,1.84784,1,2 x 9 =,smallFirst,smallProd,951,ACB
18,1.897555,1,6 x 3 =,largeFirst,smallProd,951,ACB
28,3.27939,0,8 x 4 =,largeFirst,largeProd,951,ACB
42,4.06191,0,6 x 9 =,smallFirst,largeProd,951,ACB
30,1.51509,1,6 x 5 =,largeFirst,largeProd,951,ACB
15,1.46482,1,3 x 5 =,smallFirst,smallProd,951,ACB
56,1.71439,1,7 x 8 =,smallFirst,largeProd,951,ACB
28,2.3628,1,4 x 7 =,smallFirst,largeProd,951,ACB
42,7.873185,1,7 x 6 =,largeFirst,largeProd,951,ACB
40,2.49711,1,5 x 8 =,smallFirst,largeProd,951,ACB
6,1.614695,1,3 x 2 =,largeFirst,smallProd,951,ACB
20,1.68123,1,4 x 5 =,smallFirst,smallProd,951,ACB
14,1.83321,1,7 x 2 =,largeFirst,smallProd,951,ACB
24,3.02956,1,6 x 4 =,largeFirst,smallProd,951,ACB
27,3.92873,1,9 x 3 =,largeFirst,largeProd,951,ACB
10,2.528675,1,5 x 2 =,largeFirst,smallProd,951,ACB
72,4.094775,1,8 x 9 =,smallFirst,largeProd,951,ACB
8,1.79728,1,2 x 4 =,smallFirst,smallProd,951,ACB
24,5.842185,1,3 x 8 =,smallFirst,smallProd,951,ACB
35,2.214085,1,7 x 5 =,largeFirst,largeProd,951,ACB
21,2.66565,1,3 x 7 =,smallFirst,smallProd,951,ACB
12,1.949805,1,2 x 6 =,smallFirst,smallProd,951,ACB
48,7.20826,1,6 x 8 =,smallFirst,largeProd,951,ACB
36,4.028635,1,4 x 9 =,smallFirst,largeProd,951,ACB
12,1.78105,1,4 x 3 =,largeFirst,smallProd,951,ACB
63,3.798175,1,9 x 7 =,largeFirst,largeProd,951,ACB
45,5.12751,1,9 x 5 =,largeFirst,largeProd,951,ACB
16,2.58016,1,8 x 2 =,largeFirst,smallProd,951,ACB
42,1.92706,1,6 x 7 =,smallFirst,largeProd,952,ABC
30,1.9311,1,5 x 6 =,smallFirst,largeProd,952,ABC
8,1.61493,1,4 x 2 =,largeFirst,smallProd,952,ABC
24,1.498585,1,8 x 3 =,largeFirst,smallProd,952,ABC
56,1.58125,1,8 x 7 =,largeFirst,largeProd,952,ABC
18,1.83105,1,9 x 2 =,largeFirst,smallProd,952,ABC
20,1.460735,1,5 x 4 =,largeFirst,smallProd,952,ABC
72,1.897615,1,9 x 8 =,largeFirst,largeProd,952,ABC
48,2.01127,1,8 x 6 =,largeFirst,largeProd,952,ABC
24,1.23092,1,4 x 6 =,smallFirst,smallProd,952,ABC
63,2.63186,1,7 x 9 =,smallFirst,largeProd,952,ABC
15,1.28168,1,5 x 3 =,largeFirst,smallProd,952,ABC
45,1.38265,1,5 x 9 =,smallFirst,largeProd,952,ABC
12,1.170295,1,3 x 4 =,smallFirst,smallProd,952,ABC
16,2.169495,1,2 x 8 =,smallFirst,smallProd,952,ABC
32,2.298825,1,4 x 8 =,smallFirst,largeProd,952,ABC
36,1.682345,1,9 x 4 =,largeFirst,largeProd,952,ABC
21,1.09829,1,7 x 3 =,largeFirst,smallProd,952,ABC
10,1.464495,1,2 x 5 =,smallFirst,smallProd,952,ABC
28,1.45246,1,7 x 4 =,largeFirst,largeProd,952,ABC
54,2.71435,1,9 x 6 =,largeFirst,largeProd,952,ABC
12,1.481795,1,6 x 2 =,largeFirst,smallProd,952,ABC
14,1.215045,1,2 x 7 =,smallFirst,smallProd,952,ABC
18,1.448275,1,3 x 6 =,smallFirst,smallProd,952,ABC
6,1.415,1,2 x 3 =,smallFirst,smallProd,952,ABC
40,1.633245,1,8 x 5 =,largeFirst,largeProd,952,ABC
35,1.578265,1,5 x 7 =,smallFirst,largeProd,952,ABC
27,2.78162,1,3 x 9 =,smallFirst,largeProd,952,ABC
28,2.215635,1,4 x 7 =,smallFirst,largeProd,952,ABC
21,1.115655,1,3 x 7 =,smallFirst,smallProd,952,ABC
56,3.64849,1,7 x 8 =,smallFirst,largeProd,952,ABC
1,1.56538,0,7 x 2 =,largeFirst,smallProd,952,ABC
24,2.13261,1,6 x 4 =,largeFirst,smallProd,952,ABC
32,1.865535,1,8 x 4 =,largeFirst,largeProd,952,ABC
54,6.29788,1,6 x 9 =,smallFirst,largeProd,952,ABC
27,2.098845,1,9 x 3 =,largeFirst,largeProd,952,ABC
18,1.54894,1,6 x 3 =,largeFirst,smallProd,952,ABC
12,1.299045,1,4 x 3 =,largeFirst,smallProd,952,ABC
20,1.299015,1,4 x 5 =,smallFirst,smallProd,952,ABC
24,1.21569,1,3 x 8 =,smallFirst,smallProd,952,ABC
10,1.565885,1,5 x 2 =,largeFirst,smallProd,952,ABC
48,3.681845,1,6 x 8 =,smallFirst,largeProd,952,ABC
35,2.74916,1,7 x 5 =,largeFirst,largeProd,952,ABC
16,1.782015,1,8 x 2 =,largeFirst,smallProd,952,ABC
8,1.765545,1,2 x 4 =,smallFirst,smallProd,952,ABC
42,1.6817,1,7 x 6 =,largeFirst,largeProd,952,ABC
40,1.79887,1,5 x 8 =,smallFirst,largeProd,952,ABC
18,3.01517,1,2 x 9 =,smallFirst,smallProd,952,ABC
36,1.66573,1,4 x 9 =,smallFirst,largeProd,952,ABC
12,1.36578,1,2 x 6 =,smallFirst,smallProd,952,ABC
15,1.448775,1,3 x 5 =,smallFirst,smallProd,952,ABC
45,1.41586,1,9 x 5 =,largeFirst,largeProd,952,ABC
63,2.79901,1,9 x 7 =,largeFirst,largeProd,952,ABC
6,1.382325,1,3 x 2 =,largeFirst,smallProd,952,ABC
72,2.681965,1,8 x 9 =,smallFirst,largeProd,952,ABC
30,1.465565,1,6 x 5 =,largeFirst,largeProd,952,ABC
32,1.448275,1,8 x 4 =,largeFirst,largeProd,953,CBA
42,1.29952,1,7 x 6 =,largeFirst,largeProd,953,CBA
56,1.516515,1,7 x 8 =,smallFirst,largeProd,953,CBA
35,1.566395,1,7 x 5 =,largeFirst,largeProd,953,CBA
21,1.86611,1,3 x 7 =,smallFirst,smallProd,953,CBA
72,1.3994,1,8 x 9 =,smallFirst,largeProd,953,CBA
24,1.53278,1,6 x 4 =,largeFirst,smallProd,953,CBA
27,1.582605,1,9 x 3 =,largeFirst,largeProd,953,CBA
48,1.58307,1,6 x 8 =,smallFirst,largeProd,953,CBA
30,1.26603,1,6 x 5 =,largeFirst,largeProd,953,CBA
12,1.033195,1,4 x 3 =,largeFirst,smallProd,953,CBA
24,1.249345,1,3 x 8 =,smallFirst,smallProd,953,CBA
63,1.965645,1,9 x 7 =,largeFirst,largeProd,953,CBA
18,2.64923,1,6 x 3 =,largeFirst,smallProd,953,CBA
12,2.399155,1,2 x 6 =,smallFirst,smallProd,953,CBA
6,1.199825,0,2 x 4 =,smallFirst,smallProd,953,CBA
16,1.515965,1,8 x 2 =,largeFirst,smallProd,953,CBA
15,1.232315,1,3 x 5 =,smallFirst,smallProd,953,CBA
45,1.2998,1,9 x 5 =,largeFirst,largeProd,953,CBA
28,1.416205,1,4 x 7 =,smallFirst,largeProd,953,CBA
10,1.116425,1,5 x 2 =,largeFirst,smallProd,953,CBA
40,1.866375,1,5 x 8 =,smallFirst,largeProd,953,CBA
32,1.165955,0,4 x 9 =,smallFirst,largeProd,953,CBA
20,1.64946,1,4 x 5 =,smallFirst,smallProd,953,CBA
6,1.96592,1,3 x 2 =,largeFirst,smallProd,953,CBA
54,2.6493,1,6 x 9 =,smallFirst,largeProd,953,CBA
18,1.483165,1,2 x 9 =,smallFirst,smallProd,953,CBA
14,1.14974,1,7 x 2 =,largeFirst,smallProd,953,CBA
27,1.366355,1,3 x 9 =,smallFirst,largeProd,953,CBA
16,1.199725,1,2 x 8 =,smallFirst,smallProd,953,CBA
10,1.1664350000000001,1,2 x 5 =,smallFirst,smallProd,953,CBA
18,1.36636,1,9 x 2 =,largeFirst,smallProd,953,CBA
35,1.949645,1,5 x 7 =,smallFirst,largeProd,953,CBA
15,1.13297,1,5 x 3 =,largeFirst,smallProd,953,CBA
45,1.366335,1,5 x 9 =,smallFirst,largeProd,953,CBA
63,1.63204,1,7 x 9 =,smallFirst,largeProd,953,CBA
8,1.383145,1,4 x 2 =,largeFirst,smallProd,953,CBA
28,3.682725,1,7 x 4 =,largeFirst,largeProd,953,CBA
54,1.88301,1,9 x 6 =,largeFirst,largeProd,953,CBA
18,1.9992,1,3 x 6 =,smallFirst,smallProd,953,CBA
24,1.299575,1,8 x 3 =,largeFirst,smallProd,953,CBA
20,1.599585,1,5 x 4 =,largeFirst,smallProd,953,CBA
6,1.449195,1,2 x 3 =,smallFirst,smallProd,953,CBA
48,2.099785,1,8 x 6 =,largeFirst,largeProd,953,CBA
40,1.44974,1,8 x 5 =,largeFirst,largeProd,953,CBA
32,1.065955,0,9 x 4 =,largeFirst,largeProd,953,CBA
56,1.399675,1,8 x 7 =,largeFirst,largeProd,953,CBA
14,2.032625,1,2 x 7 =,smallFirst,smallProd,953,CBA
30,1.349085,1,5 x 6 =,smallFirst,largeProd,953,CBA
24,1.7493,1,4 x 6 =,smallFirst,smallProd,953,CBA
42,1.599675,1,6 x 7 =,smallFirst,largeProd,953,CBA
72,2.43246,1,9 x 8 =,largeFirst,largeProd,953,CBA
32,1.09953,1,4 x 8 =,smallFirst,largeProd,953,CBA
21,1.76629,1,7 x 3 =,largeFirst,smallProd,953,CBA
12,0.88299,1,3 x 4 =,smallFirst,smallProd,953,CBA
12,0.966005,1,6 x 2 =,largeFirst,smallProd,953,CBA
40,12.1619,0,8 x 7 =,largeFirst,largeProd,954,CAB
24,6.9639,0,8 x 6 =,largeFirst,largeProd,954,CAB
63,4.6643,1,7 x 9 =,smallFirst,largeProd,954,CAB
35,6.9476,1,5 x 7 =,smallFirst,largeProd,954,CAB
20,1.9825,1,5 x 4 =,largeFirst,smallProd,954,CAB
16,1.8158,1,2 x 8 =,smallFirst,smallProd,954,CAB
12,1.4989,1,3 x 4 =,smallFirst,smallProd,954,CAB
54,5.2984,1,9 x 6 =,largeFirst,largeProd,954,CAB
40,4.2475,1,8 x 5 =,largeFirst,largeProd,954,CAB
30,3.7483,1,5 x 6 =,smallFirst,largeProd,954,CAB
15,1.5658,1,5 x 3 =,largeFirst,smallProd,954,CAB
18,1.4824,1,9 x 2 =,largeFirst,smallProd,954,CAB
45,1.6988,1,5 x 9 =,smallFirst,largeProd,954,CAB
24,1.6111,1,4 x 6 =,smallFirst,smallProd,954,CAB
32,2.4327,1,4 x 8 =,smallFirst,largeProd,954,CAB
6,2.8651,1,2 x 3 =,smallFirst,smallProd,954,CAB
72,7.1134,1,9 x 8 =,largeFirst,largeProd,954,CAB
12,1.3163,1,6 x 2 =,largeFirst,smallProd,954,CAB
8,1.3661,1,4 x 2 =,largeFirst,smallProd,954,CAB
28,1.5994,1,7 x 4 =,largeFirst,largeProd,954,CAB
18,1.4219,1,3 x 6 =,smallFirst,smallProd,954,CAB
36,4.5984,1,9 x 4 =,largeFirst,largeProd,954,CAB
21,3.5322,1,7 x 3 =,largeFirst,smallProd,954,CAB
24,5.2472,0,6 x 7 =,smallFirst,largeProd,954,CAB
10,4.0316,1,2 x 5 =,smallFirst,smallProd,954,CAB
14,1.8825,1,2 x 7 =,smallFirst,smallProd,954,CAB
27,4.3812,1,3 x 9 =,smallFirst,largeProd,954,CAB
24,2.9149,1,8 x 3 =,largeFirst,smallProd,954,CAB
18,2.6661,1,6 x 3 =,largeFirst,smallProd,954,CAB
54,4.3476,1,6 x 9 =,smallFirst,largeProd,954,CAB
36,3.6482,1,4 x 9 =,smallFirst,largeProd,954,CAB
27,2.6653,1,9 x 3 =,largeFirst,largeProd,954,CAB
15,1.4666,1,3 x 5 =,smallFirst,smallProd,954,CAB
12,1.3055,1,2 x 6 =,smallFirst,smallProd,954,CAB
52,4.3659,0,7 x 8 =,smallFirst,largeProd,954,CAB
72,9.1575,1,8 x 9 =,smallFirst,largeProd,954,CAB
28,8.3482,1,4 x 7 =,smallFirst,largeProd,954,CAB
40,2.828,1,5 x 8 =,smallFirst,largeProd,954,CAB
14,1.6663,1,7 x 2 =,largeFirst,smallProd,954,CAB
16,1.6146,1,8 x 2 =,largeFirst,smallProd,954,CAB
21,1.5151,1,3 x 7 =,smallFirst,smallProd,954,CAB
20,1.299,1,4 x 5 =,smallFirst,smallProd,954,CAB
12,1.2494,1,4 x 3 =,largeFirst,smallProd,954,CAB
6,1.3988,1,3 x 2 =,largeFirst,smallProd,954,CAB
10,1.3279,1,5 x 2 =,largeFirst,smallProd,954,CAB
35,2.0656,1,7 x 5 =,largeFirst,largeProd,954,CAB
42,5.3982,1,7 x 6 =,largeFirst,largeProd,954,CAB
24,2.2491,1,3 x 8 =,smallFirst,smallProd,954,CAB
32,2.0157,1,8 x 4 =,largeFirst,largeProd,954,CAB
45,5.1481,1,9 x 5 =,largeFirst,largeProd,954,CAB
40,5.8476,0,6 x 8 =,smallFirst,largeProd,954,CAB
24,12.046,1,6 x 4 =,largeFirst,smallProd,954,CAB
18,1.3645,1,2 x 9 =,smallFirst,smallProd,954,CAB
8,1.3333,1,2 x 4 =,smallFirst,smallProd,954,CAB
63,5.286,1,9 x 7 =,largeFirst,largeProd,954,CAB
30,2.7327,1,6 x 5 =,largeFirst,largeProd,954,CAB
28,2.186605,1,7 x 4 =,largeFirst,largeProd,956,BCA
54,2.35338,1,9 x 6 =,largeFirst,largeProd,956,BCA
36,4.05565,0,4 x 8 =,smallFirst,largeProd,956,BCA
63,2.019875,1,7 x 9 =,smallFirst,largeProd,956,BCA
20,2.63703,1,5 x 4 =,largeFirst,smallProd,956,BCA
40,2.069555,1,8 x 5 =,largeFirst,largeProd,956,BCA
36,30.162705,1,9 x 4 =,largeFirst,largeProd,956,BCA
27,2.687275,1,3 x 9 =,smallFirst,largeProd,956,BCA
12,1.65235,1,6 x 2 =,largeFirst,smallProd,956,BCA
8,1.73584,1,4 x 2 =,largeFirst,smallProd,956,BCA
12,1.334445,1,3 x 4 =,smallFirst,smallProd,956,BCA
56,1.91973,1,8 x 7 =,largeFirst,largeProd,956,BCA
42,10.19893,1,6 x 7 =,smallFirst,largeProd,956,BCA
21,2.637,1,7 x 3 =,largeFirst,smallProd,956,BCA
16,1.835715,1,2 x 8 =,smallFirst,smallProd,956,BCA
48,4.22266,1,8 x 6 =,largeFirst,largeProd,956,BCA
14,4.05609,1,2 x 7 =,smallFirst,smallProd,956,BCA
72,2.48718,1,9 x 8 =,largeFirst,largeProd,956,BCA
45,1.816895,1,5 x 9 =,smallFirst,largeProd,956,BCA
24,4.15624,1,4 x 6 =,smallFirst,smallProd,956,BCA
18,1.669015,1,9 x 2 =,largeFirst,smallProd,956,BCA
6,1.635885,1,2 x 3 =,smallFirst,smallProd,956,BCA
30,2.33683,1,5 x 6 =,smallFirst,largeProd,956,BCA
10,1.68533,1,2 x 5 =,smallFirst,smallProd,956,BCA
15,1.288105,1,5 x 3 =,largeFirst,smallProd,956,BCA
35,2.554005,1,5 x 7 =,smallFirst,largeProd,956,BCA
18,2.47021,1,3 x 6 =,smallFirst,smallProd,956,BCA
24,2.303335,1,8 x 3 =,largeFirst,smallProd,956,BCA
12,1.817435,1,4 x 3 =,largeFirst,smallProd,956,BCA
63,2.21997,1,9 x 7 =,largeFirst,largeProd,956,BCA
21,2.787855,1,3 x 7 =,smallFirst,smallProd,956,BCA
18,1.602185,1,6 x 3 =,largeFirst,smallProd,956,BCA
35,2.30334,1,7 x 5 =,largeFirst,largeProd,956,BCA
20,1.549215,1,4 x 5 =,smallFirst,smallProd,956,BCA
24,2.086425,1,6 x 4 =,largeFirst,smallProd,956,BCA
27,3.023515,1,9 x 3 =,largeFirst,largeProd,956,BCA
45,1.769145,1,9 x 5 =,largeFirst,largeProd,956,BCA
54,2.420225,1,6 x 9 =,smallFirst,largeProd,956,BCA
36,2.18868,1,4 x 9 =,smallFirst,largeProd,956,BCA
56,1.75303,1,7 x 8 =,smallFirst,largeProd,956,BCA
72,6.324415,1,8 x 9 =,smallFirst,largeProd,956,BCA
16,2.169775,1,8 x 2 =,largeFirst,smallProd,956,BCA
40,1.652395,1,5 x 8 =,smallFirst,largeProd,956,BCA
24,1.919285,1,3 x 8 =,smallFirst,smallProd,956,BCA
12,1.23777,1,2 x 6 =,smallFirst,smallProd,956,BCA
42,7.77565,1,7 x 6 =,largeFirst,largeProd,956,BCA
30,3.00458,1,6 x 5 =,largeFirst,largeProd,956,BCA
8,2.386655,1,2 x 4 =,smallFirst,smallProd,956,BCA
15,2.323235,1,3 x 5 =,smallFirst,smallProd,956,BCA
14,1.652325,1,7 x 2 =,largeFirst,smallProd,956,BCA
28,2.21988,1,4 x 7 =,smallFirst,largeProd,956,BCA
6,1.58556,1,3 x 2 =,largeFirst,smallProd,956,BCA
32,11.40042,1,8 x 4 =,largeFirst,largeProd,956,BCA
48,10.73292,1,6 x 8 =,smallFirst,largeProd,956,BCA
10,1.32842,1,5 x 2 =,largeFirst,smallProd,956,BCA
18,1.43554,1,2 x 9 =,smallFirst,smallProd,956,BCA
32,2.7246,1,4 x 8 =,smallFirst,largeProd,957,ACB
16,1.63295,1,2 x 8 =,smallFirst,smallProd,957,ACB
12,1.683065,1,6 x 2 =,largeFirst,smallProd,957,ACB
56,1.558135,1,8 x 7 =,largeFirst,largeProd,957,ACB
28,1.582875,1,7 x 4 =,largeFirst,largeProd,957,ACB
10,1.416315,1,2 x 5 =,smallFirst,smallProd,957,ACB
54,1.87525,1,9 x 6 =,largeFirst,largeProd,957,ACB
8,1.433245,1,4 x 2 =,largeFirst,smallProd,957,ACB
24,1.416515,1,4 x 6 =,smallFirst,smallProd,957,ACB
30,1.433365,1,5 x 6 =,smallFirst,largeProd,957,ACB
6,1.518775,1,2 x 3 =,smallFirst,smallProd,957,ACB
63,2.399795,1,7 x 9 =,smallFirst,largeProd,957,ACB
14,1.37476,1,2 x 7 =,smallFirst,smallProd,957,ACB
12,1.11634,1,3 x 4 =,smallFirst,smallProd,957,ACB
18,1.51874,1,3 x 6 =,smallFirst,smallProd,957,ACB
20,1.383075,1,5 x 4 =,largeFirst,smallProd,957,ACB
45,1.49963,1,5 x 9 =,smallFirst,largeProd,957,ACB
18,1.424905,1,9 x 2 =,largeFirst,smallProd,957,ACB
36,2.39998,1,9 x 4 =,largeFirst,largeProd,957,ACB
35,2.465955,1,5 x 7 =,smallFirst,largeProd,957,ACB
24,1.583055,1,8 x 3 =,largeFirst,smallProd,957,ACB
40,1.549475,1,8 x 5 =,largeFirst,largeProd,957,ACB
72,1.84149,1,9 x 8 =,largeFirst,largeProd,957,ACB
48,2.95815,1,8 x 6 =,largeFirst,largeProd,957,ACB
42,2.44138,1,6 x 7 =,smallFirst,largeProd,957,ACB
21,1.14999,1,7 x 3 =,largeFirst,smallProd,957,ACB
27,3.824705,1,3 x 9 =,smallFirst,largeProd,957,ACB
15,1.30803,1,5 x 3 =,largeFirst,smallProd,957,ACB
27,4.64946,1,9 x 3 =,largeFirst,largeProd,957,ACB
28,1.691695,1,4 x 7 =,smallFirst,largeProd,957,ACB
21,2.166435,1,3 x 7 =,smallFirst,smallProd,957,ACB
14,1.626885,1,7 x 2 =,largeFirst,smallProd,957,ACB
30,1.616445,1,6 x 5 =,largeFirst,largeProd,957,ACB
16,1.5914,1,8 x 2 =,largeFirst,smallProd,957,ACB
15,2.13311,1,3 x 5 =,smallFirst,smallProd,957,ACB
35,1.49148,1,7 x 5 =,largeFirst,largeProd,957,ACB
48,2.44137,1,6 x 8 =,smallFirst,largeProd,957,ACB
40,1.60788,1,5 x 8 =,smallFirst,largeProd,957,ACB
10,1.54981,1,5 x 2 =,largeFirst,smallProd,957,ACB
32,2.850025,1,8 x 4 =,largeFirst,largeProd,957,ACB
18,1.391285,1,2 x 9 =,smallFirst,smallProd,957,ACB
24,1.382975,1,3 x 8 =,smallFirst,smallProd,957,ACB
42,2.084965,1,7 x 6 =,largeFirst,largeProd,957,ACB
24,1.7249,1,6 x 4 =,largeFirst,smallProd,957,ACB
63,1.699695,1,9 x 7 =,largeFirst,largeProd,957,ACB
56,1.61652,1,7 x 8 =,smallFirst,largeProd,957,ACB
12,1.074985,1,4 x 3 =,largeFirst,smallProd,957,ACB
20,1.308295,1,4 x 5 =,smallFirst,smallProd,957,ACB
18,1.649855,1,6 x 3 =,largeFirst,smallProd,957,ACB
54,1.749945,1,6 x 9 =,smallFirst,largeProd,957,ACB
8,1.50838,1,2 x 4 =,smallFirst,smallProd,957,ACB
12,1.183205,1,2 x 6 =,smallFirst,smallProd,957,ACB
45,1.516805,1,9 x 5 =,largeFirst,largeProd,957,ACB
36,2.61632,1,4 x 9 =,smallFirst,largeProd,957,ACB
72,1.9995,1,8 x 9 =,smallFirst,largeProd,957,ACB
6,1.783155,1,3 x 2 =,largeFirst,smallProd,957,ACB
30,4.73107,1,6 x 5 =,largeFirst,largeProd,959,CBA
72,2.466315,1,8 x 9 =,smallFirst,largeProd,959,CBA
14,1.71656,1,7 x 2 =,largeFirst,smallProd,959,CBA
40,3.284885,1,5 x 8 =,smallFirst,largeProd,959,CBA
27,2.23073,1,9 x 3 =,largeFirst,largeProd,959,CBA
12,1.54841,1,2 x 6 =,smallFirst,smallProd,959,CBA
56,1.56837,1,7 x 8 =,smallFirst,largeProd,959,CBA
12,1.51579,1,4 x 3 =,largeFirst,smallProd,959,CBA
32,3.949115,1,8 x 4 =,largeFirst,largeProd,959,CBA
20,2.11633,1,4 x 5 =,smallFirst,smallProd,959,CBA
24,2.91586,1,3 x 8 =,smallFirst,smallProd,959,CBA
18,1.766115,1,2 x 9 =,smallFirst,smallProd,959,CBA
36,2.11612,1,4 x 9 =,smallFirst,largeProd,959,CBA
8,1.982975,1,2 x 4 =,smallFirst,smallProd,959,CBA
42,3.366105,1,7 x 6 =,largeFirst,largeProd,959,CBA
16,2.352405,1,8 x 2 =,largeFirst,smallProd,959,CBA
24,1.83307,1,6 x 4 =,largeFirst,smallProd,959,CBA
6,1.78284,1,3 x 2 =,largeFirst,smallProd,959,CBA
45,6.132495,1,9 x 5 =,largeFirst,largeProd,959,CBA
54,2.0828700000000002,1,6 x 9 =,smallFirst,largeProd,959,CBA
21,1.782915,1,3 x 7 =,smallFirst,smallProd,959,CBA
10,1.416135,1,5 x 2 =,largeFirst,smallProd,959,CBA
35,1.83301,1,7 x 5 =,largeFirst,largeProd,959,CBA
28,1.966175,1,4 x 7 =,smallFirst,largeProd,959,CBA
63,5.73246,1,9 x 7 =,largeFirst,largeProd,959,CBA
48,2.118115,1,6 x 8 =,smallFirst,largeProd,959,CBA
12,1.299425,0,6 x 3 =,largeFirst,smallProd,959,CBA
15,1.43157,1,3 x 5 =,smallFirst,smallProd,959,CBA
40,1.46606,1,8 x 5 =,largeFirst,largeProd,959,CBA
