typedNumber,typingRT,answerCorr,participant,group
6,0.9496,1,832,ABC
9,0.9332,1,832,ABC
72,1.6499,1,832,ABC
48,1.3163,1,832,ABC
10,1.0832,1,832,ABC
30,1.1496,1,832,ABC
14,0.8998,1,832,ABC
12,0.9499,1,832,ABC
20,1.1331,1,832,ABC
32,1.0165,1,832,ABC
18,1.0996,1,832,ABC
63,1.2828,1,832,ABC
42,1.2496,1,832,ABC
64,1.5328,1,832,ABC
40,1.3827,1,832,ABC
56,1.2829,1,832,ABC
35,1.4331,1,832,ABC
9,2.081,1,833,ABC
12,1.2647,1,833,ABC
36,1.4648,1,833,ABC
54,1.2978,1,833,ABC
48,1.4641,1,833,ABC
18,1.6142,1,833,ABC
35,1.898,1,833,ABC
32,1.3148,1,833,ABC
20,1.5473,1,833,ABC
28,1.415,1,833,ABC
42,1.4812,1,833,ABC
27,1.5476,1,833,ABC
49,1.5321,1,833,ABC
64,1.6141,1,833,ABC
56,1.3481,1,833,ABC
45,1.1815,1,833,ABC
21,1.1985,1,833,ABC
24,0.9989,1,833,ABC
10,1.4141,1,833,ABC
63,1.6474,1,833,ABC
8,0.9649,1,833,ABC
40,1.3148,1,833,ABC
16,1.3035,1,833,ABC
14,1.0481,1,833,ABC
30,1.3049,1,833,ABC
15,1.8078,1,833,ABC
6,1.0992,1,833,ABC
72,2.0301,1,833,ABC
16,1.5828,1,839,CBA
9,1.1326,1,839,CBA
36,1.4838,1,839,CBA
48,1.0674,1,839,CBA
28,1.1328,1,839,CBA
10,1.0989,1,839,CBA
72,1.2663,1,839,CBA
49,1.3164,1,839,CBA
15,0.9831,1,839,CBA
18,1.1172,1,839,CBA
40,1.2325,1,839,CBA
63,1.4005,1,839,CBA
12,0.9342,1,839,CBA
64,1.1001,1,839,CBA
30,1.1674,1,839,CBA
21,1.4328,1,839,CBA
2,1.3496,0,839,CBA
56,1.2831,1,839,CBA
35,0.9489,1,839,CBA
27,1.2152,1,839,CBA
42,1.2003,1,839,CBA
32,1.1508,1,839,CBA
6,1.1176,1,839,CBA
45,1.1015,1,839,CBA
8,0.9514,1,839,CBA
14,1.1166,1,839,CBA
54,1.3335,1,839,CBA
20,1.201,1,839,CBA
64,2.0641,1,840,CAB
45,1.5648,1,840,CAB
32,1.8143,1,840,CAB
14,1.182,1,840,CAB
42,1.3649,1,840,CAB
228,2.2307,0,840,CAB
40,2.1641,1,840,CAB
72,1.6646,1,840,CAB
35,1.4482,1,840,CAB
10,1.2985,1,840,CAB
24,2.68,1,840,CAB
15,1.2484,1,840,CAB
54,1.4983,1,840,CAB
27,1.6978,1,840,CAB
56,1.8978,1,840,CAB
9,1.3318,1,840,CAB
48,2.6468,1,840,CAB
20,2.0308,1,840,CAB
49,2.5804,1,840,CAB
12,1.7813,1,840,CAB
36,1.6812,1,840,CAB
30,1.5982,1,840,CAB
16,1.5812,1,840,CAB
8,1.6646,1,840,CAB
63,2.1142,1,840,CAB
18,2.4304,1,840,CAB
6,1.2651,1,840,CAB
21,1.5481,1,840,CAB
30,1.6401,1,841,BAC
18,1.3533,1,841,BAC
56,1.4155,1,841,BAC
6,1.0658,1,841,BAC
45,1.1947,1,841,BAC
40,1.5585,1,841,BAC
64,1.2348,1,841,BAC
16,1.2401,1,841,BAC
63,1.1646,1,841,BAC
54,1.415,1,841,BAC
36,1.4966,1,841,BAC
10,1.0904,1,841,BAC
15,1.3009,1,841,BAC
72,1.2739,1,841,BAC
28,1.4797,1,841,BAC
12,1.2281,1,841,BAC
32,1.197,1,841,BAC
27,1.3247,1,841,BAC
21,1.1894,1,841,BAC
35,1.5909,1,841,BAC
9,1.1332,1,841,BAC
42,1.286,1,841,BAC
24,1.2462,1,841,BAC
20,1.3027,1,841,BAC
48,1.5333,1,841,BAC
49,1.2521,1,841,BAC
14,1.3005,1,841,BAC
8,1.1365,1,841,BAC
20,2.066,1,843,ACB
18,1.8827,1,843,ACB
49,2.0658,1,843,ACB
40,1.8664,1,843,ACB
6,1.6493,1,843,ACB
9,1.3825,1,843,ACB
16,1.9662,1,843,ACB
42,2.2824,1,843,ACB
56,1.8159,1,843,ACB
24,1.7495,1,843,ACB
12,1.6493,1,843,ACB
48,2.1495,1,843,ACB
14,1.5487,1,843,ACB
63,2.016,1,843,ACB
28,1.6994,1,843,ACB
27,1.7829,1,843,ACB
32,2.0826,1,843,ACB
35,1.8991,1,843,ACB
10,1.8659,1,843,ACB
30,1.9325,1,843,ACB
64,2.666,1,843,ACB
72,2.016,1,843,ACB
15,2.0661,1,843,ACB
54,1.7991,1,843,ACB
21,1.5828,1,843,ACB
45,1.816,1,843,ACB
36,1.8992,1,843,ACB
8,1.3992,1,843,ACB
40,1.4167,1,844,ABC
9,1.0835,1,844,ABC
8,1.1504,1,844,ABC
72,1.4006,1,844,ABC
48,1.732,1,844,ABC
36,2.8153,1,844,ABC
45,1.1334,1,844,ABC
27,1.4336,1,844,ABC
15,1.2662,1,844,ABC
56,1.3497,1,844,ABC
14,1.2503,1,844,ABC
32,1.4487,1,844,ABC
42,1.2845,1,844,ABC
18,1.6507,1,844,ABC
30,1.0665,1,844,ABC
64,1.482,1,844,ABC
21,1.0667,1,844,ABC
54,2.8848,1,844,ABC
49,1.3831,1,844,ABC
20,1.1488,1,844,ABC
10,0.9345,1,844,ABC
63,1.4511,1,844,ABC
12,0.9339,1,844,ABC
24,0.9999,1,844,ABC
6,1.1989,1,844,ABC
16,1.2983,1,844,ABC
35,1.1678,1,844,ABC
28,1.9332,1,844,ABC
54,1.7662,1,846,CAB
16,1.4174,1,846,CAB
30,1.4163,1,846,CAB
15,1.7507,1,846,CAB
72,1.7831,1,846,CAB
10,1.1159,1,846,CAB
35,2.0003,1,846,CAB
42,1.4497,1,846,CAB
8,1.8041,1,846,CAB
6,1.2338,1,846,CAB
20,1.2164,1,846,CAB
64,1.8164,1,846,CAB
63,1.4043,1,846,CAB
21,1.5037,1,846,CAB
18,1.2834,1,846,CAB
28,1.4004,1,846,CAB
36,1.8833,1,846,CAB
27,1.3002,1,846,CAB
49,1.6,1,846,CAB
32,1.1702,1,846,CAB
40,1.431,1,846,CAB
14,1.0958,1,846,CAB
45,1.4338,1,846,CAB
9,1.1497,1,846,CAB
48,1.6326,1,846,CAB
24,1.333,1,846,CAB
12,1.1006,1,846,CAB
56,1.4004,1,846,CAB
54,1.3152,1,848,BCA
27,1.2977,1,848,BCA
21,0.9815,1,848,BCA
14,1.2812,1,848,BCA
15,0.8819,1,848,BCA
63,1.8139,1,848,BCA
12,0.8322,1,848,BCA
20,1.5806,1,848,BCA
28,1.2651,1,848,BCA
42,1.1316,1,848,BCA
10,1.2819,1,848,BCA
40,1.3316,1,848,BCA
6,0.9325,1,848,BCA
30,1.2153,1,848,BCA
18,1.2483,1,848,BCA
56,1.0487,1,848,BCA
45,1.1482,1,848,BCA
16,1.1979,1,848,BCA
9,1.1147,1,848,BCA
8,0.8989,1,848,BCA
24,1.1817,1,848,BCA
36,1.8475,1,848,BCA
64,1.0651,1,848,BCA
48,1.4305,1,848,BCA
72,1.4809,1,848,BCA
35,1.1316,1,848,BCA
49,1.2653,1,848,BCA
32,0.9154,1,848,BCA
15,1.3164,1,849,ACB
35,1.8325,1,849,ACB
49,2.166,1,849,ACB
24,1.5666,1,849,ACB
8,1.5494,1,849,ACB
16,1.4831,1,849,ACB
40,1.6659,1,849,ACB
28,1.5157,1,849,ACB
20,1.2332,1,849,ACB
42,1.3997,1,849,ACB
10,1.4502,1,849,ACB
14,1.1498,1,849,ACB
45,1.3695,1,849,ACB
36,1.8337,1,849,ACB
63,1.733,1,849,ACB
27,1.4328,1,849,ACB
48,1.3999,1,849,ACB
18,1.4159,1,849,ACB
9,1.1006,1,849,ACB
21,1.0498,1,849,ACB
12,0.8996,1,849,ACB
64,1.6667,1,849,ACB
32,1.3693,1,849,ACB
6,1.0994,1,849,ACB
30,1.5993,1,849,ACB
54,1.4493,1,849,ACB
72,2.0162,1,849,ACB
56,1.2994,1,849,ACB
49,1.7816,1,850,ABC
45,1.2977,1,850,ABC
40,2.1002,1,850,ABC
10,1.5338,1,850,ABC
8,1.1798,1,850,ABC
27,1.5648,1,850,ABC
436,4.6809,0,850,ABC
35,2.4182,1,850,ABC
42,1.3183,1,850,ABC
54,1.2822,1,850,ABC
64,1.0991,1,850,ABC
21,1.2486,1,850,ABC
6,1.0677,1,850,ABC
48,1.4075,1,850,ABC
24,1.3993,1,850,ABC
16,1.2647,1,850,ABC
30,1.82,1,850,ABC
14,1.05,1,850,ABC
12,0.9514,1,850,ABC
72,1.564,1,850,ABC
56,1.1487,1,850,ABC
15,1.1139,1,850,ABC
18,1.1678,1,850,ABC
9,1.0166,1,850,ABC
63,1.3837,1,850,ABC
432,1.4324,0,850,ABC
28,1.5318,1,850,ABC
20,1.2994,1,850,ABC
16,1.2161,1,852,CAB
8,0.9497,1,852,CAB
20,1.0167,1,852,CAB
45,1.1533,1,852,CAB
14,1.0317,1,852,CAB
10,0.7144,1,852,CAB
35,1.4499,1,852,CAB
27,1.7518,1,852,CAB
28,1.0655,1,852,CAB
40,0.9325,1,852,CAB
12,1.0166,1,852,CAB
56,1.1675,1,852,CAB
42,1.2845,1,852,CAB
18,1.1167,1,852,CAB
15,0.9166,1,852,CAB
64,1.3498000000000001,1,852,CAB
6,0.8911,1,852,CAB
54,1.2832,1,852,CAB
63,1.4501,1,852,CAB
36,1.2637,1,852,CAB
21,1.2,1,852,CAB
30,1.8166,1,852,CAB
48,1.3669,1,852,CAB
72,1.5193,1,852,CAB
32,1.2652,1,852,CAB
24,1.1502,1,852,CAB
49,1.6679,1,852,CAB
9,0.8317,1,852,CAB
8,1.4497,1,854,BCA
18,1.2837,1,854,BCA
45,1.1172,1,854,BCA
14,1.0666,1,854,BCA
72,1.2663,1,854,BCA
35,1.0839,1,854,BCA
15,1.2328,1,854,BCA
63,1.3988,1,854,BCA
40,1.2663,1,854,BCA
20,0.8672,1,854,BCA
48,1.5159,1,854,BCA
21,0.9009,1,854,BCA
16,1.2658,1,854,BCA
12,0.8496,1,854,BCA
6,1.183,1,854,BCA
10,1.1655,1,854,BCA
27,1.6501,1,854,BCA
32,1.0166,1,854,BCA
36,1.9998,1,854,BCA
28,1.6662,1,854,BCA
42,1.1661,1,854,BCA
9,0.8842,1,854,BCA
64,1.5664,1,854,BCA
54,0.9824,1,854,BCA
30,1.0664,1,854,BCA
49,1.2158,1,854,BCA
24,0.9498,1,854,BCA
56,1.0663,1,854,BCA
18,1.5867,1,855,ACB
14,1.085,1,855,ACB
42,1.3871,1,855,ACB
48,1.3365,1,855,ACB
28,1.42,1,855,ACB
30,1.2855,1,855,ACB
8,1.1185,1,855,ACB
45,1.2696,1,855,ACB
35,1.0518,1,855,ACB
12,1.0188,1,855,ACB
21,0.9188,1,855,ACB
40,1.22,1,855,ACB
10,1.4371,1,855,ACB
36,1.7029,1,855,ACB
6,0.9517,1,855,ACB
27,1.303,1,855,ACB
24,1.871,1,855,ACB
32,1.1184,1,855,ACB
15,1.0304,1,855,ACB
16,1.2193,1,855,ACB
64,1.7482,1,855,ACB
72,1.504,1,855,ACB
9,1.2087,1,855,ACB
56,1.4541,1,855,ACB
63,1.3254,1,855,ACB
49,1.4421,1,855,ACB
20,1.4596,1,855,ACB
54,1.2861,1,855,ACB
42,1.9329,1,856,ABC
54,1.4836,1,856,ABC
48,1.5821,1,856,ABC
20,2.1512,1,856,ABC
72,1.8321,1,856,ABC
6,1.1164,1,856,ABC
27,1.9002,1,856,ABC
9,1.3323,1,856,ABC
21,1.4497,1,856,ABC
32,1.5335,1,856,ABC
36,1.4823,1,856,ABC
15,1.467,1,856,ABC
63,1.5499,1,856,ABC
56,1.2841,1,856,ABC
24,1.5331,1,856,ABC
16,1.551,1,856,ABC
14,1.1483,1,856,ABC
64,2.8157,1,856,ABC
40,2.0674,1,856,ABC
28,1.2984,1,856,ABC
8,1.116,1,856,ABC
10,1.3991,1,856,ABC
30,1.7494,1,856,ABC
49,1.7164,1,856,ABC
35,1.717,1,856,ABC
12,1.4323,1,856,ABC
45,1.2007,1,856,ABC
18,1.3833,1,856,ABC
27,1.9979,1,857,CBA
8,1.3674,1,857,CBA
40,1.8482,1,857,CBA
18,1.6625,1,857,CBA
21,1.1177,1,857,CBA
10,1.3652,1,857,CBA
45,1.4486,1,857,CBA
63,1.4819,1,857,CBA
35,1.2485,1,857,CBA
6,1.2509,1,857,CBA
72,1.5651,1,857,CBA
9,1.2819,1,857,CBA
32,1.5837,1,857,CBA
28,2.8474,1,857,CBA
49,1.7816,1,857,CBA
24,1.5486,1,857,CBA
36,1.2487,1,857,CBA
42,1.2485,1,857,CBA
56,1.2987,1,857,CBA
14,1.2653,1,857,CBA
48,1.4486,1,857,CBA
16,1.2487,1,857,CBA
30,1.5152,1,857,CBA
12,1.0489,1,857,CBA
15,1.2179,1,857,CBA
64,1.8006,1,857,CBA
20,1.7836,1,857,CBA
54,1.4132,1,857,CBA
42,1.2719,1,859,BAC
10,1.4041,1,859,BAC
18,1.1745,1,859,BAC
37,1.209,0,859,BAC
54,1.9458,1,859,BAC
16,1.4805,1,859,BAC
20,1.0984,1,859,BAC
32,1.0078,1,859,BAC
14,1.0079,1,859,BAC
35,1.2998,1,859,BAC
6,1.5707,1,859,BAC
28,1.3482,1,859,BAC
9,0.8199,1,859,BAC
12,0.9591,1,859,BAC
45,1.2302,1,859,BAC
64,1.9044,1,859,BAC
30,1.9043,1,859,BAC
72,1.8487,1,859,BAC
49,1.3972,1,859,BAC
36,1.6614,1,859,BAC
48,1.5844,1,859,BAC
56,1.1673,1,859,BAC
40,1.3835,1,859,BAC
63,1.6752,1,859,BAC
21,0.9453,1,859,BAC
8,1.4247,1,859,BAC
24,1.0708,1,859,BAC
15,0.9799,1,859,BAC
28,1.1665,1,860,BCA
20,1.0823,1,860,BCA
54,1.2834,1,860,BCA
9,1.1332,1,860,BCA
48,1.4682,1,860,BCA
8,1.9977,1,860,BCA
35,1.4355,1,860,BCA
40,1.4461,1,860,BCA
42,1.1162,1,860,BCA
14,1.0821,1,860,BCA
15,1.1164,1,860,BCA
27,1.2471,1,860,BCA
10,0.8823,1,860,BCA
30,1.3139,1,860,BCA
18,1.0979,1,860,BCA
72,1.5497,1,860,BCA
36,1.499,1,860,BCA
45,1.0669,1,860,BCA
63,1.5663,1,860,BCA
16,1.05,1,860,BCA
21,1.0666,1,860,BCA
49,1.3999,1,860,BCA
24,1,1,860,BCA
56,1.2335,1,860,BCA
32,1.0335,1,860,BCA
64,2.0831,1,860,BCA
12,0.934,1,860,BCA
6,1.0156,1,860,BCA
48,1.5157,1,863,CBA
21,1.1324,1,863,CBA
63,1.6491,1,863,CBA
64,1.3327,1,863,CBA
27,1.2159,1,863,CBA
9,1.0492,1,863,CBA
36,1.4659,1,863,CBA
40,1.382,1,863,CBA
18,1.3156,1,863,CBA
28,1.2328,1,863,CBA
14,1.1326,1,863,CBA
15,1.1991,1,863,CBA
72,1.2328,1,863,CBA
56,1.3828,1,863,CBA
6,1.1161,1,863,CBA
30,1.1825,1,863,CBA
42,1.4156,1,863,CBA
16,1.3623,1,863,CBA
12,1.0827,1,863,CBA
45,1.2497,1,863,CBA
32,1.8988,1,863,CBA
20,1.266,1,863,CBA
10,1.149,1,863,CBA
49,1.6159,1,863,CBA
54,1.2328,1,863,CBA
24,1.2488,1,863,CBA
35,1.182,1,863,CBA
8,1.0659,1,863,CBA
64,2.0498,1,865,BAC
72,1.6845,1,865,BAC
27,1.9008,1,865,BAC
30,1.8005,1,865,BAC
16,1.9183,1,865,BAC
36,1.8815,1,865,BAC
35,3.0504,1,865,BAC
49,1.9009,1,865,BAC
24,1.4338,1,865,BAC
48,1.9511,1,865,BAC
20,1.5329,1,865,BAC
45,1.6839,1,865,BAC
18,1.6817,1,865,BAC
63,2.3672,1,865,BAC
40,1.6514,1,865,BAC
32,1.6842,1,865,BAC
6,1.9681,1,865,BAC
9,1.5324,1,865,BAC
42,1.6487,1,865,BAC
56,1.8007,1,865,BAC
8,1.3666,1,865,BAC
15,1.5164,1,865,BAC
10,1.3832,1,865,BAC
54,3.1001,1,865,BAC
28,1.8345,1,865,BAC
21,1.3998,1,865,BAC
14,1.2168,1,865,BAC
12,1.1184,1,865,BAC
40,1.3831,1,866,BCA
48,1.5833,1,866,BCA
36,1.6355,1,866,BCA
35,1.266,1,866,BCA
32,1.2341,1,866,BCA
16,1.5666,1,866,BCA
21,1.0506,1,866,BCA
24,1.1659,1,866,BCA
10,1.2349,1,866,BCA
12,0.9832,1,866,BCA
45,1.2335,1,866,BCA
8,1.403,1,866,BCA
49,2.2673,1,866,BCA
18,1.5603,1,866,BCA
72,2.2986,1,866,BCA
30,1.3498000000000001,1,866,BCA
6,2.1843,1,866,BCA
54,1.3491,1,866,BCA
63,2.0169,1,866,BCA
27,2.3506,1,866,BCA
28,1.9006,1,866,BCA
20,1.2669,1,866,BCA
14,1.3993,1,866,BCA
9,1.3501,1,866,BCA
56,1.2977,1,866,BCA
64,1.7669,1,866,BCA
42,1.7668,1,866,BCA
15,1.2834,1,866,BCA
15,1.2285,1,867,ACB
20,1.1456,1,867,ACB
21,1.0461,1,867,ACB
35,1.4296,1,867,ACB
6,1.0288,1,867,ACB
14,0.9968,1,867,ACB
9,1.2627,1,867,ACB
48,1.461,1,867,ACB
54,1.2299,1,867,ACB
72,1.4623,1,867,ACB
18,1.1955,1,867,ACB
8,1.1151,1,867,ACB
40,1.2614,1,867,ACB
45,1.0799,1,867,ACB
42,1.1308,1,867,ACB
12,0.8602,1,867,ACB
32,0.9971,1,867,ACB
63,1.7804,1,867,ACB
24,1.0963,1,867,ACB
10,0.9822,1,867,ACB
56,1.2646,1,867,ACB
16,1.1945,1,867,ACB
27,1.1807,1,867,ACB
64,1.4151,1,867,ACB
28,1.4474,1,867,ACB
30,1.0842,1,867,ACB
36,1.077,1,867,ACB
49,1.3985,1,867,ACB
49,1.4636,1,868,ABC
63,1.3819,1,868,ABC
21,0.8826,1,868,ABC
28,1.2044,1,868,ABC
24,1.0491,1,868,ABC
48,1.216,1,868,ABC
6,2.5155,1,868,ABC
45,1.1025,1,868,ABC
18,1.1991,1,868,ABC
16,1.2497,1,868,ABC
54,1.249,1,868,ABC
36,1.465,1,868,ABC
35,0.9999,1,868,ABC
10,1.1496,1,868,ABC
9,0.9994,1,868,ABC
71,1.2653,0,868,ABC
27,1.4159,1,868,ABC
32,1.1492,1,868,ABC
15,1.1655,1,868,ABC
30,1.2164,1,868,ABC
40,1.2322,1,868,ABC
20,1.2319,1,868,ABC
56,1.1828,1,868,ABC
12,0.8165,1,868,ABC
14,0.8165,1,868,ABC
42,1.1656,1,868,ABC
64,1.1621,1,868,ABC
8,0.8666,1,868,ABC
42,1.7168,1,869,CBA
12,1.0172,1,869,CBA
32,1.2381,1,869,CBA
27,1.7333,1,869,CBA
72,1.8839,1,869,CBA
40,1.3006,1,869,CBA
16,1.2499,1,869,CBA
63,1.6833,1,869,CBA
48,1.6169,1,869,CBA
64,1.4837,1,869,CBA
36,1.7499,1,869,CBA
30,1.9499,1,869,CBA
24,1.4001,1,869,CBA
8,1.221,1,869,CBA
18,1.2554,1,869,CBA
49,1.4376,1,869,CBA
35,1.2881,1,869,CBA
14,1.1162,1,869,CBA
15,1.1007,1,869,CBA
6,1.0788,1,869,CBA
54,1.7173,1,869,CBA
56,1.2835,1,869,CBA
10,1.2333,1,869,CBA
9,1.1838,1,869,CBA
21,1.1668,1,869,CBA
20,1.2001,1,869,CBA
45,1.1376,1,869,CBA
28,1.5167,1,869,CBA
42,1.5349,1,871,BAC
32,1.3969,1,871,BAC
48,1.8349,1,871,BAC
21,1.2843,1,871,BAC
10,1.2509,1,871,BAC
40,1.485,1,871,BAC
15,1.2672,1,871,BAC
72,1.7846,1,871,BAC
6,1.068,1,871,BAC
9,1.2843,1,871,BAC
45,1.6804,1,871,BAC
14,1.0345,1,871,BAC
30,1.4187,1,871,BAC
28,2.1354,1,871,BAC
35,1.7017,1,871,BAC
49,1.6237,1,871,BAC
63,1.6179,1,871,BAC
36,1.9689,1,871,BAC
64,2.1522,1,871,BAC
12,1.0673,1,871,BAC
54,1.3848,1,871,BAC
18,2.2182,1,871,BAC
20,1.8019,1,871,BAC
24,1.368,1,871,BAC
16,1.4352,1,871,BAC
8,1.3013,1,871,BAC
56,2.2734,1,871,BAC
27,1.8155,1,871,BAC
12,1.0995,1,872,BCA
27,1.5002,1,872,BCA
24,1.2166,1,872,BCA
63,1.8832,1,872,BCA
54,1.9004,1,872,BCA
9,1.45,1,872,BCA
64,1.7999,1,872,BCA
16,1.2835,1,872,BCA
28,1.5833,1,872,BCA
42,1.5332,1,872,BCA
21,0.9834,1,872,BCA
35,1.3499,1,872,BCA
32,1.0167,1,872,BCA
14,1.1501,1,872,BCA
10,1.2833,1,872,BCA
49,1.7333,1,872,BCA
45,1.25,1,872,BCA
36,1.7002,1,872,BCA
30,1.3668,1,872,BCA
56,2.1665,1,872,BCA
15,1.4021,1,872,BCA
40,1.7334,1,872,BCA
72,2.0169,1,872,BCA
6,1.0499,1,872,BCA
8,1.0166,1,872,BCA
18,1.2832,1,872,BCA
48,1.5,1,872,BCA
20,1.9336,1,872,BCA
24,2.1494,1,875,CBA
27,1.5326,1,875,CBA
64,1.5329,1,875,CBA
6,1.3659,1,875,CBA
63,1.4665,1,875,CBA
45,1.3159,1,875,CBA
56,1.0324,1,875,CBA
54,1.2161,1,875,CBA
20,1.233,1,875,CBA
35,1.2324,1,875,CBA
18,1.2827,1,875,CBA
21,1.1825,1,875,CBA
16,1.333,1,875,CBA
32,1.166,1,875,CBA
72,1.5988,1,875,CBA
10,1.1157,1,875,CBA
15,1.1833,1,875,CBA
42,1.6659,1,875,CBA
49,2.0507,1,875,CBA
12,0.8833,1,875,CBA
48,1.4162,1,875,CBA
14,1.0827,1,875,CBA
40,1.6491,1,875,CBA
8,0.9658,1,875,CBA
36,1.7156,1,875,CBA
28,1.3492,1,875,CBA
9,0.8996,1,875,CBA
30,1.2325,1,875,CBA
40,1.5491,1,876,CAB
21,1.2824,1,876,CAB
54,1.3491,1,876,CAB
6,1.149,1,876,CAB
10,0.9324,1,876,CAB
64,1.2153,1,876,CAB
20,1.0488,1,876,CAB
27,1.2485,1,876,CAB
56,1.1824,1,876,CAB
28,0.9657,1,876,CAB
9,0.8991,1,876,CAB
63,1.4326,1,876,CAB
18,1.0655,1,876,CAB
72,2.0329,1,876,CAB
48,1.7496,1,876,CAB
30,1.0328,1,876,CAB
8,0.9489,1,876,CAB
42,1.9323,1,876,CAB
35,1.6324,1,876,CAB
49,1.2994,1,876,CAB
24,1.3157,1,876,CAB
36,1.6991,1,876,CAB
15,0.9657,1,876,CAB
16,0.8992,1,876,CAB
32,1.0324,1,876,CAB
45,0.9827,1,876,CAB
14,0.8326,1,876,CAB
12,0.7657,1,876,CAB
20,2.006,1,877,ABC
9,1.6213,1,877,ABC
48,1.6275,1,877,ABC
28,1.5369,1,877,ABC
54,1.4762,1,877,ABC
63,1.804,1,877,ABC
30,1.5159,1,877,ABC
64,1.6636,1,877,ABC
42,1.4631,1,877,ABC
45,1.4928,1,877,ABC
14,1.2717,1,877,ABC
72,1.8682,1,877,ABC
36,1.7432,1,877,ABC
24,1.3917,1,877,ABC
32,1.2895,1,877,ABC
15,1.1476,1,877,ABC
8,1.4011,1,877,ABC
56,1.3035,1,877,ABC
27,1.3695,1,877,ABC
18,1.4038,1,877,ABC
16,1.2466,1,877,ABC
40,1.6314,1,877,ABC
21,1.0879,1,877,ABC
6,1.2076,1,877,ABC
10,1.3422,1,877,ABC
49,1.7415,1,877,ABC
35,1.6154,1,877,ABC
12,1.0571,1,877,ABC
32,1.4,1,880,ABC
48,1.849,1,880,ABC
21,1.032,1,880,ABC
6,1.084,1,880,ABC
40,1.385,1,880,ABC
49,1.484,1,880,ABC
9,1.016,1,880,ABC
72,1.567,1,880,ABC
28,1.383,1,880,ABC
15,1.05,1,880,ABC
16,1.332,1,880,ABC
64,1.399,1,880,ABC
42,1.483,1,880,ABC
18,1.25,1,880,ABC
56,1.216,1,880,ABC
54,1.2,1,880,ABC
14,1.032,1,880,ABC
35,1.285,1,880,ABC
27,1.216,1,880,ABC
10,1.15,1,880,ABC
2,1.149,0,880,ABC
20,1.616,1,880,ABC
36,1.966,1,880,ABC
30,1.333,1,880,ABC
45,1.182,1,880,ABC
12,1.167,1,880,ABC
8,3.6,1,880,ABC
63,1.449,1,880,ABC
40,2.9797,1,881,CBA
27,1.6646,1,881,CBA
36,1.8986,1,881,CBA
28,1.732,1,881,CBA
32,1.8809,1,881,CBA
48,1.9813,1,881,CBA
15,1.9969,1,881,CBA
45,1.8803,1,881,CBA
16,1.6644,1,881,CBA
18,1.4337,1,881,CBA
8,1.6145,1,881,CBA
30,1.7643,1,881,CBA
72,1.6128,1,881,CBA
10,1.2643,1,881,CBA
56,1.6977,1,881,CBA
49,1.6313,1,881,CBA
12,1.1486,1,881,CBA
9,1.3809,1,881,CBA
24,1.5141,1,881,CBA
54,1.4151,1,881,CBA
42,1.5812,1,881,CBA
35,1.3314,1,881,CBA
63,1.8479,1,881,CBA
14,1.2312,1,881,CBA
64,1.8974,1,881,CBA
6,1.3316,1,881,CBA
21,1.3809,1,881,CBA
20,1.4152,1,881,CBA
21,1.0498,1,882,CAB
9,0.8828,1,882,CAB
49,1.3829,1,882,CAB
20,1.5024,1,882,CAB
64,1.4645,1,882,CAB
72,1.3996,1,882,CAB
54,1.1541,1,882,CAB
15,1.1327,1,882,CAB
48,1.3664,1,882,CAB
28,1.2831,1,882,CAB
36,1.7323,1,882,CAB
32,1.0996,1,882,CAB
30,1.4247,1,882,CAB
56,1.2913,1,882,CAB
12,1.0829,1,882,CAB
24,1.2426,1,882,CAB
27,1.1322,1,882,CAB
18,2.083,1,882,CAB
45,1.1662,1,882,CAB
10,1.233,1,882,CAB
14,1.1156,1,882,CAB
44,1.1994,0,882,CAB
8,1.1995,1,882,CAB
40,1.5329,1,882,CAB
6,0.9661,1,882,CAB
35,1.2994,1,882,CAB
16,1.2827,1,882,CAB
63,1.6667,1,882,CAB
63,2.2668,1,885,ABC
10,1.2478,1,885,ABC
40,1.5867,1,885,ABC
6,1.6807,1,885,ABC
27,1.7341,1,885,ABC
15,1.6013,1,885,ABC
48,1.5,1,885,ABC
18,1.1358,1,885,ABC
30,1.3858,1,885,ABC
36,1.316,1,885,ABC
64,1.619,1,885,ABC
54,1.334,1,885,ABC
9,0.9182,1,885,ABC
35,1.1165,1,885,ABC
42,1.1867,1,885,ABC
14,1.0855,1,885,ABC
8,0.9669,1,885,ABC
32,1.3201,1,885,ABC
20,1.0685,1,885,ABC
56,1.3173,1,885,ABC
45,1.118,1,885,ABC
72,1.2796,1,885,ABC
24,1.7034,1,885,ABC
16,1.2007,1,885,ABC
12,0.8688,1,885,ABC
21,1.0028,1,885,ABC
28,1.0171,1,885,ABC
49,1.15,1,885,ABC
6,0.9996,1,887,CBA
56,1.2495,1,887,CBA
35,1.2328,1,887,CBA
36,1.1161,1,887,CBA
12,0.9829,1,887,CBA
21,0.9838,1,887,CBA
9,1.0995,1,887,CBA
18,1.1164,1,887,CBA
20,1.1987,1,887,CBA
48,1.5503,1,887,CBA
30,1.1671,1,887,CBA
14,1.0498,1,887,CBA
72,1.7344,1,887,CBA
24,1.1329,1,887,CBA
16,1.2008,1,887,CBA
40,1.566,1,887,CBA
63,1.398,1,887,CBA
45,1.567,1,887,CBA
8,1.066,1,887,CBA
32,1.0497,1,887,CBA
42,1.366,1,887,CBA
15,1.0493,1,887,CBA
64,1.1825,1,887,CBA
54,1.4652,1,887,CBA
10,1.1987,1,887,CBA
