typedAnswer,multiplyRT,multiplyCorr,problem,OperandType,productType,participant,group,mean_blocks,max_digitspan,digitspan_type,median_RT,num_correct_trials,interference_score
8,1.2654,1,4 x 2 =,largeFirst,smallProd,696,CAB,12.333333333333334,7,WAIS,1.25785,27,1
8,1.1002,1,2 x 4 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,1
32,2.6331,1,8 x 4 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,25
28,1.2327,1,4 x 7 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,17
56,1.2829,1,7 x 8 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,9
27,1.9333,1,9 x 3 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,9
21,1.4665,1,3 x 7 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,13
36,1.3996,0,7 x 6 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,22
45,2.5004,1,9 x 5 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,6
20,1.4997,1,4 x 5 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,8
24,2.3499,1,3 x 8 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,13
54,1.4833,1,6 x 9 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,13
30,1.7661,1,6 x 5 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,6
15,1.2833,1,3 x 5 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,2
9,1.1163,1,3 x 3 =,tie,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,0
18,1.1166,1,2 x 9 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,7
35,1.2837,1,7 x 5 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,7
48,2.8,1,6 x 8 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,11
27,4.6334,0,9 x 7 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,17
49,1.9669,1,7 x 7 =,tie,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,7
81,4.35,0,8 x 9 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,19
6,1.766,1,3 x 2 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,0
8,2.283,0,8 x 2 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,7
36,2.1334,1,4 x 9 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,9
12,0.9165,1,4 x 3 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,10
40,1.6332,1,5 x 8 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,9
25,1.0497,0,6 x 4 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,12
14,1.7842,1,7 x 2 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,4
18,1.1662,1,6 x 3 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,8
10,1.0167,1,5 x 2 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,0
12,1.233,1,2 x 6 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,3
15,1.3502,1,5 x 3 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,2
81,2.9999,0,9 x 8 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,19
12,0.9498,1,6 x 2 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,3
14,1.0001,1,2 x 7 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,4
24,1.7833,1,8 x 3 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,13
30,2.2334,1,5 x 6 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,6
18,1.8327,1,9 x 2 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,7
32,2.5167,1,4 x 8 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,25
35,2.7499,1,5 x 7 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,7
48,4.5828,1,8 x 6 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,11
36,2.6502,1,9 x 4 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,9
24,1.3831,0,4 x 4 =,tie,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,5
12,1.9661,1,3 x 4 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,10
18,2.3664,1,3 x 6 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,8
54,1.684,1,9 x 6 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,13
45,1.7499,1,5 x 9 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,6
16,1.8333,1,2 x 8 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,7
54,1.9499,0,8 x 7 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,9
24,2.1662,1,4 x 6 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,12
28,2.3833,1,7 x 4 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,17
10,1.517,1,2 x 5 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,0
20,1.4161,1,5 x 4 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,8
21,3.5003,1,7 x 3 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,13
64,2.216,1,8 x 8 =,tie,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,19
40,2.7161,1,8 x 5 =,largeFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,9
6,1.3494,1,2 x 3 =,smallFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,0
8,1.1662,1,4 x 2 =,largeFirst,smallProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,1
27,2.55,1,3 x 9 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,9
63,3.2497,1,7 x 9 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,17
42,2.1495,1,6 x 7 =,smallFirst,largeProd,697,BAC,10.333333333333334,6,WAIS,1.1,28,22
24,1.7823,1,3 x 8 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,13
20,2.2487,1,4 x 5 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,8
54,1.7158,1,6 x 9 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,13
27,1.5493,1,9 x 3 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,9
24,1.3659,1,6 x 4 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,12
72,1.8157,1,8 x 9 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,19
40,1.5157,1,5 x 8 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,9
48,1.5657,1,6 x 8 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,11
12,1.2493,1,2 x 6 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,3
45,1.5826,1,9 x 5 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,6
30,1.7327,1,6 x 5 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,6
12,1.1986,1,4 x 3 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,10
6,1.3493,1,3 x 2 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,0
56,2.0823,1,7 x 8 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,9
18,1.5325,1,2 x 9 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,7
14,1.3991,1,7 x 2 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,4
21,1.5492,1,3 x 7 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,13
18,4.0825,1,6 x 3 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,8
42,1.7657,1,7 x 6 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,22
49,1.7492,1,7 x 7 =,tie,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,7
28,2.3487,1,4 x 7 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,17
63,6.1156,1,9 x 7 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,17
36,2.3657,1,4 x 9 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,9
9,1.399,1,3 x 3 =,tie,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,0
15,1.4324,1,3 x 5 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,2
1,1.7491,0,8 x 2 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,7
35,3.3492,1,7 x 5 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,7
10,1.3822,1,5 x 2 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,0
8,1.4657,1,2 x 4 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,1
24,1.3333,0,8 x 4 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,25
48,1.5468,1,8 x 6 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,11
24,1.3651,0,4 x 8 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,25
20,1.5474,1,5 x 4 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,8
12,1.1851,1,3 x 4 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,10
64,1.7015,1,8 x 8 =,tie,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,19
63,4.3011,1,7 x 9 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,17
12,1.3158,1,6 x 2 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,3
14,1.3345,1,2 x 7 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,4
40,1.6306,1,8 x 5 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,9
18,1.5002,1,9 x 2 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,7
15,1.4015,1,5 x 3 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,2
27,1.8849,1,3 x 9 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,9
8,1.4488,1,4 x 2 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,1
30,1.6511,1,5 x 6 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,6
36,1.6663,1,9 x 4 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,9
1,1.5994,0,4 x 4 =,tie,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,5
16,2.5793,1,2 x 8 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,7
24,1.7993,1,8 x 3 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,13
10,1.3992,1,2 x 5 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,0
42,1.6007,1,6 x 7 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,22
6,1.3346,1,2 x 3 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,0
72,1.9853,1,9 x 8 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,19
45,2.5156,1,5 x 9 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,6
28,1.7657,1,7 x 4 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,17
21,1.3483,1,7 x 3 =,largeFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,13
18,1.8977,1,3 x 6 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,8
NA,0.6512,0,4 x 6 =,smallFirst,smallProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,12
56,2.1312,1,8 x 7 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,9
54,2.3824,1,9 x 6 =,largeFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,13
35,2.1827,1,5 x 7 =,smallFirst,largeProd,698,ACB,9.333333333333334,6,WAIS,1.3224,28,7
16,2.6102,1,8 x 2 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,7
18,3.8478,1,2 x 9 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,7
15,2.609,1,3 x 5 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,2
10,2.1938,1,5 x 2 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,0
9,3.3109,1,3 x 3 =,tie,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,0
24,14.5066,1,6 x 4 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,12
54,8.9006,1,6 x 9 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,13
45,5.5541,1,9 x 5 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,6
8,2.1449,1,2 x 4 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,1
12,2.2437,1,4 x 3 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,10
21,1.6396,1,3 x 7 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,13
28,3.647,1,4 x 7 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,17
72,19.9613,1,8 x 9 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,19
36,3.3109,1,4 x 9 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,9
30,3.3826,1,6 x 5 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,6
18,2.9076,1,6 x 3 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,8
63,10.4759,1,9 x 7 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,17
32,7.6496,1,8 x 4 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,25
42,72.8216,1,7 x 6 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,22
35,11.7004,1,7 x 5 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,7
48,27.176,1,6 x 8 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,11
24,8.2149,1,3 x 8 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,13
21,4.4017,0,9 x 3 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,9
6,3.3308,1,3 x 2 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,0
12,1.843,1,2 x 6 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,3
49,3.062,1,7 x 7 =,tie,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,7
14,1.8568,1,7 x 2 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,4
56,2.9622,1,7 x 8 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,9
20,4.5679,1,4 x 5 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,8
40,4.016,1,5 x 8 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,9
18,7.0264,1,9 x 2 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,7
24,11.5603,1,4 x 6 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,12
18,6.6244,1,3 x 6 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,8
40,2.6943,1,8 x 5 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,9
15,2.0736,1,5 x 3 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,2
54,10.1732,1,9 x 6 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,13
63,8.6513,1,7 x 9 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,17
10,2.1239,1,2 x 5 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,0
20,3.8305,1,5 x 4 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,8
16,2.4434,1,4 x 4 =,tie,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,5
35,3.7303,1,5 x 7 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,7
72,6.0224,1,9 x 8 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,19
36,5.1192,1,9 x 4 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,9
28,4.4848,1,7 x 4 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,17
24,16.2979,1,8 x 3 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,13
42,48.456,1,6 x 7 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,22
56,3.6639,1,8 x 7 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,9
14,2.2247,1,2 x 7 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,4
30,5.3874,1,5 x 6 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,6
8,2.3424,1,4 x 2 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,1
48,11.7758,1,8 x 6 =,largeFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,11
45,2.9593,1,5 x 9 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,6
32,5.3885,1,4 x 8 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,25
27,11.9806,1,3 x 9 =,smallFirst,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,9
6,2.7096,1,2 x 3 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,0
21,1.5197,1,7 x 3 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,13
74,56.4045,0,8 x 8 =,tie,largeProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,19
12,2.3925,1,3 x 4 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,10
16,5.0686,1,2 x 8 =,smallFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,7
12,1.4708,1,6 x 2 =,largeFirst,smallProd,700,ABC,7.333333333333333,6,WAIS,1.6572,28,3
24,2.8651,1,8 x 3 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,13
8,1.6824,1,4 x 2 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,1
21,1.5322,1,7 x 3 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,13
36,1.8487,1,9 x 4 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,9
35,5.714,1,5 x 7 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,7
45,1.5154,1,5 x 9 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,6
16,1.6656,1,4 x 4 =,tie,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,5
6,1.6156,1,2 x 3 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,0
56,2.2818,1,8 x 7 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,9
18,1.6486,1,3 x 6 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,8
48,1.999,1,8 x 6 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,11
54,3.2988,1,9 x 6 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,13
32,1.8985,1,4 x 8 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,25
18,1.4824,1,9 x 2 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,7
36,2.0816,0,6 x 7 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,22
10,1.4321,1,2 x 5 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,0
20,2.3818,1,5 x 4 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,8
28,4.2315,1,7 x 4 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,17
12,1.5477,1,6 x 2 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,3
27,2.3489,1,3 x 9 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,9
64,2.098,1,8 x 8 =,tie,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,19
14,2.1487,1,2 x 7 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,4
24,3.3486,1,4 x 6 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,12
30,1.5484,1,5 x 6 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,6
16,1.5987,1,2 x 8 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,7
72,3.2819,1,9 x 8 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,19
12,1.1496,1,3 x 4 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,10
63,2.9486,1,7 x 9 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,17
15,1.5319,1,5 x 3 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,2
40,2.0491,1,8 x 5 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,9
16,1.6638,1,8 x 2 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,7
9,1.5155,1,3 x 3 =,tie,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,0
45,1.8989,1,9 x 5 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,6
18,1.3824,1,2 x 9 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,7
35,2.4633,1,7 x 5 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,7
18,1.3986,1,6 x 3 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,8
36,2.9818,0,7 x 6 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,22
54,2.0319,1,6 x 9 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,13
18,1.5161,0,9 x 3 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,9
21,1.3826,1,3 x 7 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,13
36,5.2815,1,4 x 9 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,9
10,2.4484,1,5 x 2 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,0
32,4.2148,1,8 x 4 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,25
16,2.4153,0,3 x 8 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,13
49,3.1487,1,7 x 7 =,tie,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,7
6,2.1153,1,3 x 2 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,0
28,2.4821,1,4 x 7 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,17
56,1.9821,1,7 x 8 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,9
12,1.481,1,2 x 6 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,3
8,2.5819,1,2 x 4 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,1
48,3.2157,1,6 x 8 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,11
56,2.4822,0,9 x 7 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,17
20,1.4495,1,4 x 5 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,8
12,1.1331,1,4 x 3 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,10
14,1.5653,1,7 x 2 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,4
15,2.0818,1,3 x 5 =,smallFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,2
30,1.9159,1,6 x 5 =,largeFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,6
24,1.3484,1,6 x 4 =,largeFirst,smallProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,12
72,2.9988,1,8 x 9 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,19
40,2.2989,1,5 x 8 =,smallFirst,largeProd,702,CAB,10.333333333333334,9,WAIS,1.31575,28,9
6,1.5668,1,2 x 3 =,smallFirst,smallProd,704,BCA,9.666666666666666,9,WAIS,1.19185,28,0
