participant,multiplyCorr,multiplyRT,problem,productType,median_RT,perc_accuracy,verbal_span_mean,mean_blocks,medium_mult_RT,perc_accuracy_mult,fluency_group,interference_score
683,1,0.9161,6 x 2 =,smallProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,3
683,1,1.4326,9 x 6 =,largeProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,13
683,1,3.415,5 x 9 =,largeProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,6
683,1,1.5992,9 x 2 =,smallProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,7
683,1,1.2827,4 x 6 =,smallProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,12
683,1,1.4327,3 x 6 =,smallProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,8
683,1,1.9157,4 x 8 =,largeProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,25
683,1,1.516,2 x 8 =,smallProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,7
683,1,1.9325,9 x 8 =,largeProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,19
683,1,1.7824,8 x 6 =,largeProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,11
683,1,1.1328,2 x 7 =,smallProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,4
683,1,1.1495,5 x 3 =,smallProd,1.0660500000000002,100,8.5,9.333333333333334,1.4327,91.66666666666666,High,2
684,1,1.3037,2 x 3 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,0
684,1,3.0371,5 x 7 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,7
684,1,1.5704,8 x 7 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,9
684,1,4.4831,3 x 9 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,9
684,1,3.8536,5 x 9 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,6
684,1,4.9324,9 x 4 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,9
684,1,1.801,5 x 6 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,6
684,1,2.7994,8 x 3 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,13
684,1,1.7366,7 x 3 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,13
684,1,1.503,5 x 3 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,2
684,1,1.7502,4 x 8 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,25
684,1,1.9022,9 x 2 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,7
684,1,1.8167,2 x 8 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,7
684,1,4.583,2 x 7 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,4
684,1,1.9163,4 x 6 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,12
684,1,1.5982,5 x 4 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,8
684,1,11.6319,9 x 6 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,13
684,1,2.0338,4 x 2 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,1
684,1,2.0483,6 x 7 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,22
684,1,1.2376,3 x 4 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,10
684,1,3.5388,7 x 4 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,17
684,1,1.6523,3 x 6 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,8
684,0,1.7994,8 x 6 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,11
684,1,1.7663,2 x 5 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,0
684,1,1.7971,8 x 5 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,9
684,1,2.8539,6 x 2 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,3
684,1,2.7337,7 x 9 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,17
684,1,2.3204,9 x 8 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,19
684,1,9.1931,7 x 6 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,22
684,1,1.2164,2 x 6 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,3
684,1,1.3356,3 x 5 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,2
684,1,2.3126,3 x 2 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,0
684,1,1.3609,5 x 2 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,0
684,1,1.4707,7 x 2 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,4
684,1,2.0643,8 x 9 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,19
684,1,1.4958,4 x 3 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,10
684,1,5.3361,6 x 9 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,13
684,1,2.8324,9 x 3 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,9
684,1,4.5355,8 x 4 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,25
684,1,1.551,4 x 5 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,8
684,1,2.4801,2 x 4 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,1
684,1,1.5849,7 x 5 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,7
684,1,2.9679,3 x 8 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,13
684,1,10.0641,7 x 8 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,9
684,1,1.9673,3 x 7 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,13
684,1,9.1364,9 x 7 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,17
684,1,2.7128,6 x 3 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,8
684,0,1.9613,6 x 8 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,11
684,1,5.5898,9 x 5 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,6
684,1,2.8005,4 x 7 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,17
684,1,1.6031,6 x 5 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,6
684,1,1.7385,6 x 4 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,12
684,1,3.3127,8 x 2 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,7
684,1,1.8797,2 x 9 =,smallProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,7
684,1,2.2995,5 x 8 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,9
684,1,4.2007,4 x 9 =,largeProd,1.2158,100,7,10.666666666666666,2.0563,90,Low,9
686,1,1.6172,7 x 2 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,4
686,0,2.7334,8 x 9 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,19
686,1,2.5985,3 x 8 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,13
686,1,1.8338,4 x 5 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,8
686,1,1.2997,2 x 6 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,3
686,1,1.1663,6 x 4 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,12
686,1,1.266,2 x 9 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,7
686,1,1.4678,7 x 8 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,9
686,1,1.3158,6 x 3 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,8
686,1,1.1833,6 x 5 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,6
686,1,1.1,3 x 5 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,2
686,1,0.9162,4 x 3 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,10
686,1,1.5502,6 x 8 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,11
686,1,1.0833,5 x 2 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,0
686,1,1.4644,9 x 5 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,6
686,1,1.066,3 x 7 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,13
686,1,1.2679,6 x 9 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,13
686,1,1.3158,5 x 8 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,9
686,1,1.0682,7 x 5 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,7
686,1,1.2661,8 x 2 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,7
686,1,1.3823,4 x 7 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,17
686,1,1.3505,8 x 4 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,25
686,1,1.067,2 x 4 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,1
686,1,1.7831,4 x 9 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,9
686,1,2.3832,9 x 7 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,17
686,1,1.1668,3 x 2 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,0
686,1,1.2997,9 x 3 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,9
686,1,1.316,7 x 6 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,22
686,1,1.4664,2 x 8 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,7
686,1,0.9996,2 x 3 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,0
686,1,1.0671,4 x 8 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,25
686,1,1.218,9 x 2 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,7
686,1,1.632,3 x 6 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,8
686,1,1.7507,7 x 9 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,17
686,1,1.4324,6 x 7 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,22
686,1,1.8162,9 x 6 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,13
686,1,2.0338,3 x 9 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,9
686,1,1.2172,8 x 5 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,9
686,1,1.5999,7 x 3 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,13
686,1,1.1174,6 x 2 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,3
686,1,1.1665,5 x 4 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,8
686,1,1.7677,8 x 7 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,9
686,1,1.7498,4 x 6 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,12
686,1,1.0173,5 x 3 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,2
686,1,1.2345,3 x 4 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,10
686,1,1.5495,5 x 7 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,7
686,1,1.7995,8 x 6 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,11
686,1,1.4667,7 x 4 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,17
686,1,1.0004,4 x 2 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,1
686,1,0.9992,2 x 5 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,0
686,1,1.6336,9 x 4 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,9
686,1,2.5345,9 x 8 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,19
686,1,2.1494,5 x 6 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,6
686,1,1.3159,5 x 9 =,largeProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,6
686,1,1.1838,8 x 3 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,13
686,1,1.2168,2 x 7 =,smallProd,0.94195,100,7.5,11.666666666666666,1.3158,91.66666666666666,High,4
687,1,1.2157,5 x 8 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,9
687,1,2.4984,6 x 3 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,8
687,1,1.1657,3 x 2 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,0
687,1,1.1492,2 x 6 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,3
687,1,1.149,7 x 2 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,4
687,1,1.5322,2 x 9 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,7
687,1,1.3488,3 x 8 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,13
687,1,1.6822,8 x 2 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,7
687,1,1.449,4 x 7 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,17
687,1,0.9996,4 x 3 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,10
687,1,1.9156,4 x 9 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,9
687,0,1.3822,7 x 5 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,7
687,1,2.5317,7 x 6 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,22
687,1,1.2657,2 x 4 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,1
687,1,2.4483,9 x 7 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,17
687,1,1.6318,8 x 4 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,25
687,1,1.882,6 x 8 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,11
687,1,1.3989,6 x 4 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,12
687,1,1.3826,9 x 5 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,6
687,1,1.6314,6 x 9 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,13
687,1,1.5992,9 x 3 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,9
687,1,1.2491,3 x 5 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,2
687,1,1.982,7 x 8 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,9
687,1,1.5988,4 x 5 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,8
687,1,1.8323,8 x 9 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,19
687,1,1.1989,3 x 7 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,13
687,1,1.0657,5 x 2 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,0
687,1,1.3489,6 x 5 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,6
687,1,2.0654,5 x 9 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,6
687,1,1.5656,7 x 4 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,17
687,1,1.2326,4 x 6 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,12
687,1,1.7655,2 x 8 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,7
687,1,3.1311,9 x 4 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,9
687,1,1.599,9 x 6 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,13
687,1,1.4488,5 x 4 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,8
687,1,1.1824,7 x 3 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,13
687,1,1.0831,2 x 5 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,0
687,1,1.3658,5 x 3 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,2
687,1,1.1822,5 x 6 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,6
687,1,1.2659,4 x 8 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,25
687,1,1.0158,2 x 7 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,4
687,1,1.5011,3 x 9 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,9
687,1,1.7655,5 x 7 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,7
687,1,1.4324,9 x 2 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,7
687,1,1.4991,6 x 7 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,22
687,1,2.1984,7 x 9 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,17
687,1,1.1159,6 x 2 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,3
687,1,1.9488,8 x 7 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,9
687,1,1.3165,8 x 3 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,13
687,1,1.5825,2 x 3 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,0
687,1,0.9658,3 x 4 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,10
687,1,2.1152,9 x 8 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,19
687,1,4.7306,8 x 6 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,11
687,1,1.5828,8 x 5 =,largeProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,9
687,1,1.616,4 x 2 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,1
687,1,3.3485,3 x 6 =,smallProd,1.06545,100,8.5,10.333333333333334,1.5011,91.66666666666666,High,8
689,1,1.266,2 x 3 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,0
689,1,1.1494,4 x 2 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,1
689,1,1.3321,7 x 3 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,13
689,1,1.4496,3 x 6 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,8
689,1,1.4494,8 x 6 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,11
689,1,1.2485,6 x 2 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,3
689,1,1.7692,9 x 6 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,13
689,1,4.0615,8 x 3 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,13
689,1,1.466,3 x 9 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,9
689,1,2.116,5 x 7 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,7
689,1,1.3997,2 x 8 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,7
689,1,1.4317,6 x 7 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,22
689,1,1.7499,8 x 7 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,9
689,1,1.7484,5 x 6 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,6
689,1,1.1627,3 x 4 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,10
689,1,1.3327,5 x 3 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,2
689,1,1.8656,7 x 9 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,17
689,1,1.7826,9 x 8 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,19
689,1,1.3864,2 x 5 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,0
689,1,1.3,2 x 7 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,4
689,1,1.486,5 x 4 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,8
689,1,2.5521,8 x 5 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,9
689,1,2.1661,9 x 4 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,9
689,1,1.5486,5 x 9 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,6
689,1,1.467,4 x 6 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,12
689,1,2.1332,7 x 4 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,17
689,1,1.6485,9 x 2 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,7
689,1,1.5497,4 x 8 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,25
689,1,1.6476,2 x 9 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,7
689,1,1.3656,5 x 2 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,0
689,1,1.2192,8 x 2 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,7
689,1,1.7658,8 x 9 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,19
689,1,1.5654,2 x 6 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,3
689,1,1.4331,2 x 4 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,1
689,1,1.3825,6 x 4 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,12
689,1,1.7328,7 x 6 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,22
689,1,1.4654,6 x 5 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,6
689,1,1.4985,6 x 3 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,8
689,1,1.4158,9 x 5 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,6
689,1,2.3019,4 x 9 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,9
689,1,2.8294,6 x 9 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,13
689,1,1.6494,4 x 5 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,8
689,1,1.4374,9 x 3 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,9
689,1,1.3163,3 x 5 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,2
689,1,1.2317,8 x 4 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,25
689,1,2.6977,7 x 5 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,7
689,1,1.2323,3 x 7 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,13
689,1,1.5988,7 x 8 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,9
689,1,1.9495,9 x 7 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,17
689,1,1.1331,4 x 3 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,10
689,1,1.4496,4 x 7 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,17
689,1,1.5036,3 x 2 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,0
689,1,1.9651,6 x 8 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,11
689,1,1.5328,5 x 8 =,largeProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,9
689,1,1.4463,3 x 8 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,13
689,1,1.333,7 x 2 =,smallProd,1.2821,96.42857142857144,9,8,1.4765,93.33333333333331,High,4
690,1,1.55,8 x 4 =,largeProd,1.1990500000000002,100,9,9.666666666666666,1.3821,91.66666666666666,High,25
690,1,1.2998,5 x 8 =,largeProd,1.1990500000000002,100,9,9.666666666666666,1.3821,91.66666666666666,High,9
690,1,1.1823,9 x 5 =,largeProd,1.1990500000000002,100,9,9.666666666666666,1.3821,91.66666666666666,High,6
690,1,1.6,8 x 9 =,largeProd,1.1990500000000002,100,9,9.666666666666666,1.3821,91.66666666666666,High,19
690,1,1.3489,6 x 5 =,largeProd,1.1990500000000002,100,9,9.666666666666666,1.3821,91.66666666666666,High,6
690,1,1.1991,5 x 2 =,smallProd,1.1990500000000002,100,9,9.666666666666666,1.3821,91.66666666666666,High,0
690,1,1.2503,6 x 4 =,smallProd,1.1990500000000002,100,9,9.666666666666666,1.3821,91.66666666666666,High,12
690,1,2.3164,7 x 6 =,largeProd,1.1990500000000002,100,9,9.666666666666666,1.3821,91.66666666666666,High,22
690,1,2.5151,6 x 3 =,smallProd,1.1990500000000002,100,9,9.666666666666666,1.3821,91.66666666666666,High,8
690,1,1.2995,8 x 2 =,smallProd,1.1990500000000002,100,9,9.666666666666666,1.3821,91.66666666666666,High,7
690,1,1.3491,4 x 9 =,largeProd,1.1990500000000002,100,9,9.666666666666666,1.3821,91.66666666666666,High,9
